"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"SSB","South State Corporation","59.66","1439823283.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssb",
"SOCB","Southcoast Financial Corporation","7.132","50588217.424","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SFST","Southern First Bancshares, Inc.","13.9","67130244.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","35.23","129869511.59","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","10.9","126533870.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","32.56","613613322.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"OKSB","Southwest Bancorp, Inc.","16.49","326394155.4","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/oksb",
"SPBC","SP Bancorp, Inc.","29.55","47348349.15","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/spbc",
"SP","SP Plus Corporation","20.93","460390470.54","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"SPAN","Span-America Medical Systems, Inc.","18.95","56130032.65","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","4.61","29998855.84","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbsa",
"SGRP","SPAR Group, Inc.","1.5699","32309615.8116","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","16.57","227837500","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPAR","Spartan Motors, Inc.","5.34","183024863.46","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","20.51","773750435.71","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"SPPI","Spectrum Pharmaceuticals, Inc.","8.02","527170287.12","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sppi",
"SPDC","Speed Commerce, Inc.","2.74","179289239.46","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/spdc",
"ANY","Sphere 3D Corp","6.9999","164938405.7034","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.02","29171456.34","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"SAVE","Spirit Airlines, Inc.","69.26","5038436026.44","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","56.36","6758506001.04","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","14.33","310613282.55","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","6.8","284363998","n/a","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spwh",
"SFM","Sprouts Farmers Market, Inc.","30.5","4570634138.5","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","52.85","858006960.3","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spsc",
"SQBK","Square 1 Financial, Inc.","19.53","560059505.46","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sqbk",
"SSNC","SS&C Technologies Holdings, Inc.","43.56","3637426050.72","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc",
"STAA","STAAR Surgical Company","11.62","448454494.6","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa",
"STMP","Stamps.com Inc.","31.42","498797621.46","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","2.83","42132626.82","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SPLS","Staples, Inc.","13.04","8400382943.84","n/a","1989","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spls",
"SBLK","Star Bulk Carriers Corp.","13.39","1125221633.64","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"SBUX","Starbucks Corporation","75.34","56595408000","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux",
"STRZA","Starz","30.32","3246701438.24","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strza",
"STRZB","Starz","31.1","3330224760.2","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strzb",
"STFC","State Auto Financial Corporation","21.53","881507397.42","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","16.45","529807535.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz",
"SIBC","State Investors Bancorp, Inc.","16.4","38041751.6","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sibc",
"GASS","StealthGas, Inc.","9.58","383219945.56","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","24.85","5964995068.55","n/a","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","12.19","547740145.16","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"STNR","Steiner Leisure Limited","39.53","552186150.11","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stnr",
"STEM","StemCells, Inc.","1.39","95406508.64","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/stem",
"STML","Stemline Therapeutics, Inc.","13.96","185084025.28","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml",
"STXS","Stereotaxis, Inc.","2.47","50040710.59","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stxs",
"SRCL","Stericycle, Inc.","116.89","9913473278.53","n/a","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl",
"STRL","Sterling Construction Company Inc","7.71","145012679.19","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","34.18","2230718393","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","4.5501","27421932.9666","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssfn",
"STCK","Stock Building Supply Holdings, Inc.","17.01","445169662.56","n/a","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/stck",
"SYBT","Stock Yards Bancorp, Inc.","29.79","437318034.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","25.5","119799280.5","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SGBK","Stonegate Bank","27.09","272742120","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgbk",
"SSYS","Stratasys, Ltd.","128.65","6359941400","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","84.53","302077168.77","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","14.849","119227862.697","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","60.02","654568696.86","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","3.94","72074309.68","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"STB","Student Transportation Inc","6.39","529197748.11","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","6.6","292339733.4","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp",
"SUBK","Suffolk Bancorp","20.06","233761145.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/subk",
"SUMR","Summer Infant, Inc.","3.75","67901557.5","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","10.4","77555108.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","12.91","61688756.7","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SNBC","Sun Bancorp, Inc.","18.19","316864615.85","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc",
"SNHY","Sun Hydraulics Corporation","39.03","1032520813.29","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SNDE","Sundance Energy Australia Limited","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snde",
"SEMI","SunEdison Semiconductor Limited","17.3","718056827.5","n/a","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/semi",
"SNSS","Sunesis Pharmaceuticals, Inc.","7.24","437607124.52","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snss",
"GOMO","Sungy Mobile Limited","6.84","228847446.36","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gomo",
"STKL","SunOpta, Inc.","12.65","846739931.95","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","37.6","4930571923.2","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/spwr",
"SBCP","Sunshine Bancorp, Inc.","12.09","51164880","n/a","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sbcp",
"SSH","Sunshine Heart Inc","6.4","108147897.6","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ssh",
"SMCI","Super Micro Computer, Inc.","28.36","1295348274.96","n/a","2007","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","12","159409728","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","2.82","36996561.36","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","21.01","139516652.88","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","8.43","361827199.68","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn",
"SPPR","Supertel Hospitality, Inc.","2.223","10425818.871","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppr",
"SPPRO","Supertel Hospitality, Inc.","19.85","6600125","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppro",
"SPPRP","Supertel Hospitality, Inc.","7.8","6265506","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spprp",
"SPRT","support.com, Inc.","2.27","122448128.89","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt",
"SCAI","Surgical Care Affiliates, Inc.","28.68","1102895967.72","n/a","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/scai",
"SRDX","SurModics, Inc.","18.48","251267829.12","n/a","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SUSQ","Susquehanna Bancshares, Inc.","10.485","1968096959.145","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/susq",
"SBBX","Sussex Bancorp","10.1","47115045.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SUTR","Sutor Technology Group Limited","0.77","32079300.33","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.1163","25919221.8467","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn",
"SIVB","SVB Financial Group","114.54","5810852443.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","25.74","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo",
"SWSH","Swisher Hygiene, Inc.","3.26","57334073.14","n/a","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/swsh",
"SYKE","Sykes Enterprises, Incorporated","20.66","904636362.32","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","24.5","16912619475.5","n/a","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","1.95","53845234.95","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"GEVA","Synageva BioPharma Corp.","64.61","2142822502.73","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/geva",
"SYNL","Synalloy Corporation","17.27","150380044.76","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","81.52","2984666488.8","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","43.5","1819992498","n/a","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sndx",
"SURG","Synergetics USA, Inc.","3.25","82333806.75","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/surg",
"SGYP","Synergy Pharmaceuticals, Inc.","3.3","312823562.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
"SGYPU","Synergy Pharmaceuticals, Inc.","8.45","15363637.9","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypu",
"SGYPW","Synergy Pharmaceuticals, Inc.","1.06","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgypw",
"ELOS","Syneron Medical Ltd.","10.88","398962984.96","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/elos",
"SNPS","Synopsys, Inc.","40.605","6327296620.17","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/snps",
"SNTA","Synta Pharmaceuticals Corp.","3.72","388254432.12","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snta",
"SYNT","Syntel, Inc.","88.37","3694476725.07","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/synt",
"SYMX","Synthesis Energy Systems, Inc.","1.13","82743492.9","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"SYUT","Synutra International, Inc.","5.35","306558814.55","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/syut",
"SYPR","Sypris Solutions, Inc.","3.82","78390445.38","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"SYRX","Sysorex Global Holding Corp.","3.53","69295096.67","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/syrx",
"TROW","T. Rowe Price Group, Inc.","79.3","20860148021.7","n/a","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","16.97","325772818.48","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ttoo",
"TAIT","Taitron Components Incorporated","1.03","5705948.68","n/a","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","22.99","1918985162.71","n/a","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo",
"TLMR","Talmer Bancorp, Inc.","14.76","1039857601.32","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tlmr",
"TNDM","Tandem Diabetes Care, Inc.","13.94","327077468.02","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","9.56","97830673.04","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TNGO","Tangoe, Inc.","13.27","514635826.27","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tngo",
"TEDU","Tarena International, Inc.","12.16","615993850.24","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu",
"TRGT","Targacept, Inc.","2.56","86511961.6","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trgt",
"TASR","TASER International, Inc.","17.2","903571091.6","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","7.57","66655636.52","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","9.16","30624527.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"TCPC","TCP Capital Corp.","16.76","697218178.8","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"TEAR","TearLab Corporation","3.93","132003724.62","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tear",
"TECD","Tech Data Corporation","67.48","2581120729.32","n/a","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd",
"TECH","Techne Corporation","94.32","3490849506.96","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tech",
"TCCO","Technical Communications Corporation","4.6393","8531306.1953","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","8.46","279580022.64","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","11.25","273959246.25","n/a","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls",
"TGEN","Tecogen Inc.","6.2","98017697.2","n/a","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tgen",
"TECU","Tecumseh Products Company","4.06","75027517.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecu",
"TKMR","Tekmira Pharmaceuticals Corp","21.12","466323855.36","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkmr",
"TSYS","TeleCommunication Systems, Inc.","2.9","172693709.5","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tsys",
"TNAV","TeleNav, Inc.","7.99","315302418.7","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TTEC","TeleTech Holdings, Inc.","25.9","1273950500.2","n/a","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec",
"TERP","TerraForm Power, Inc.","29.97","3027539130.3","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp",
"TRTL","Terrapin 3 Acquisition Corporation","n/a","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/trtl",
"TRTLU","Terrapin 3 Acquisition Corporation","10.05","185925000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlu",
"TRTLW","Terrapin 3 Acquisition Corporation","0.43","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/trtlw",
"TBNK","Territorial Bancorp Inc.","20.47","202251440.01","n/a","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","27.87","1004523064.29","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","20.91","838193910.72","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla Motors, Inc.","261.38","32575740783.32","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","30.04","250245636.56","n/a","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess",
"TSRA","Tessera Technologies, Inc.","28.37","1489133129.44","n/a","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsra",
"TTEK","Tetra Tech, Inc.","25.77","1655562597.15","n/a","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek",
"TLOG","TetraLogic Pharmaceuticals Corporation","4.1","91459265.8","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlog",
"TTPH","Tetraphase Pharmaceuticals, Inc.","17.97","466378159.41","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","55.88","2409085595.84","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","23.9","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","24.23","145380000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","37.509","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","48.37","51637663356.23","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","26.72","1857518314.72","n/a","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
"THRD","TF Financial Corporation","41.97","132447331.14","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/thrd",
"TFSL","TFS Financial Corporation","14.45","4383747465.15","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","11.6","442199598","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx",
"TGE","TGC Industries, Inc.","3.85","84535092.95","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tge",
"ABCO","The Advisory Board Company","48.31","1753438745.15","n/a","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco",
"ANDE","The Andersons, Inc.","66.12","1877808000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","9.8","369546014.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk",
"BKYF","The Bank of Kentucky Financial Corp.","47.19","362049324.78","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkyf",
"BONT","The Bon-Ton Stores, Inc.","9.15","191107659.45","n/a","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont",
"CG","The Carlyle Group L.P.","31.18","9905614297.48","n/a","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","45.65","2261436313.95","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","17.5","438721972.5","n/a","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","21.23","99529466.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","14.33","1079226061.48","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","8.64","136161924.48","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","35.07","785980633.62","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","26.51","382878734.04","n/a","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","31.52","1506282519.52","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","14.69","75709219.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","34.67","319332646.11","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"TFM","The Fresh Market, Inc.","35.62","1724755984.38","n/a","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm",
"GT","The Goodyear Tire & Rubber Company","24.61","6775445079.41","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"HCKT","The Hackett Group, Inc.","6.13","181387159.75","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","102.11","5141793774.18","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","8.2","30447182.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","20.5","48583503.5","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"KEYW","The KEYW Holding Corporation","12.75","478977656.25","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw",
"MSG","The Madison Square Garden Company","66.14","5105702036.36","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msg",
"MDCO","The Medicines Company","25.41","1654909798.08","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"MIK","The Michaels Companies, Inc.","17.84","3638507747.52","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","90.18","5163948482.4","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd",
"NDAQ","The NASDAQ OMX Group, Inc.","43.86","7400762451.24","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq",
"NAVG","The Navigators Group, Inc.","62.67","893812324.68","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"OGAR","The O&#39;Gara Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ogar",
