"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"7/24/2013 11:05:29 AM"|"Oppenheimer Reiterates Outperform Rating on Apple Following In-Line Results, Good Guidance"|"In a report published Wednesday, Oppenheimer analyst Ittai Kidron reiterated an Outperform rating and $460.00 price target on Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ).

In the report, Oppenheimer noted, ìApple reported largely in-line results and provided good enough guidance in our opinion to keep investors engaged until the new ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OMORT6EJIk4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OMORT6EJIk4/oppenheimer-reiterates-outperform-rating-on-apple-follow> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, Oppenheimer analyst Ittai Kidron reiterated an Outperform rating and $460.00 price target on <strong>Apple</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>).</p> <p>  In the report, Oppenheimer noted, ‚ÄúApple reported largely in-line results and provided good enough guidance in our opinion to keep investors engaged until the new ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/OMORT6EJIk4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/OMORT6EJIk4/oppenheimer-reiterates-outperform-rating-on-apple-follow"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/24/2013 11:01:34 AM"|"Deutsche Bank Reiterates Buy Rating on Apple on Lack of Clarity"|"In a report published Wednesday, Deutsche Bank analyst Chris Whitmore reiterated a Buy rating and $480.00 price target on Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ).

In the report, Deutsche Bank noted, ìAAPL reported revs of $35.3B and EPS of $7.47 which beat expectation (vs. DB at $34.0B/$7.00; Street at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/A-KpNUtm16U> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/A-KpNUtm16U/deutsche-bank-reiterates-buy-rating-on-apple-on-lack-of-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, Deutsche Bank analyst Chris Whitmore reiterated a Buy rating and $480.00 price target on <strong>Apple</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>).</p> <p>  In the report, Deutsche Bank noted, ‚ÄúAAPL reported revs of $35.3B and EPS of $7.47 which beat expectation (vs. DB at $34.0B/$7.00; Street at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/A-KpNUtm16U"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/A-KpNUtm16U/deutsche-bank-reiterates-buy-rating-on-apple-on-lack-of-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/24/2013 10:55:50 AM"|"Societe Generale Reiterates Buy Rating on Apple Following Q3 Results Announcement"|"In a report published Wednesday, Societe Generale analyst Andy Perkins reiterated a Buy rating and $500.00 price target on Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ).

In the report, Societe Generale noted, ìApple announced a broadly positive set of Q3 results last night. However, very good iPhone volumes were offset somewhat by weak guidance. Sales $35.3bn (consensus $35.0bn), with iPad ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/STNlvd72NoM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/STNlvd72NoM/societe-generale-reiterates-buy-rating-on-apple-followin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, Societe Generale analyst Andy Perkins reiterated a Buy rating and $500.00 price target on <strong>Apple</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>).</p> <p>  In the report, Societe Generale noted, ‚ÄúApple announced a broadly positive set of Q3 results last night. However, very good iPhone volumes were offset somewhat by weak guidance. Sales $35.3bn (consensus $35.0bn), with iPad ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/STNlvd72NoM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/STNlvd72NoM/societe-generale-reiterates-buy-rating-on-apple-followin"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/24/2013 10:55:16 AM"|"ISI Group Reiterates Strong Buy Rating on Apple Following Quarter Results Report"|"In a report published Wednesday, ISI Group analyst Brian Marshall reiterated a Strong Buy rating and $600.00 price target on Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ).

In the report, ISI Group noted, ìIn the 8 quarters leading up to AAPL's June quarter report in 2012, AAPL had beaten consensus quarterly EPS estimates by ~20% on average and it was not hard to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/WnRq52RGZjQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/WnRq52RGZjQ/isi-group-reiterates-strong-buy-rating-on-apple-followin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, ISI Group analyst Brian Marshall reiterated a Strong Buy rating and $600.00 price target on <strong>Apple</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>).</p> <p>  In the report, ISI Group noted, ‚ÄúIn the 8 quarters leading up to AAPL&#039;s June quarter report in 2012, AAPL had beaten consensus quarterly EPS estimates by ~20% on average and it was not hard to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/WnRq52RGZjQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/WnRq52RGZjQ/isi-group-reiterates-strong-buy-rating-on-apple-followin"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/24/2013 10:48:06 AM"|"Topeka Capital Markets Reiterates Buy Rating on Apple Following 3QFY13 Upside Report"|"In a report published Wednesday, Topeka Capital Markets analyst Brian J. White reiterated a Buy rating and $888.00 price target on Apple (NASDAQ: AAPL <http://www.benzinga.com/stock/aapl#NASDAQ> ).

In the report, Topeka Capital Markets noted, ìLast night, Apple reported 3QFY13 upside to EPS and offered up a healthy ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/HTe8jrEnmqg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/HTe8jrEnmqg/topeka-capital-markets-reiterates-buy-rating-on-apple-fo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, Topeka Capital Markets analyst Brian J. White reiterated a Buy rating and $888.00 price target on <strong>Apple</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/aapl#NASDAQ"">AAPL</a>).</p> <p>  In the report, Topeka Capital Markets noted, ‚ÄúLast night, Apple reported 3QFY13 upside to EPS and offered up a healthy ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/HTe8jrEnmqg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/HTe8jrEnmqg/topeka-capital-markets-reiterates-buy-rating-on-apple-fo"">View article...</A></p></body></html>"
|"Jesse Medina"||"7/31/2013 2:19:31 PM"|"UPDATE: Bank of America Raises PT on Ensco on Consistent Dividend Returns"|"In a report published on Wednesday, Bank of America analyst Douglas Becker maintained a Buy rating on Ensco (NYSE: ESV <http://www.benzinga.com/stock/esv#NYSE> ) and raised the price target from $73.00 to $75.00.

In the report, Bank of America noted, ""Critically, ESV ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/Tm7mP7UTjGQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/Tm7mP7UTjGQ/update-bank-of-america-raises-pt-on-ensco-on-consistent-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published on Wednesday, Bank of America analyst Douglas Becker maintained a Buy rating on <strong>Ensco</strong>¬†(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/esv#NYSE"">ESV</a>) and raised the price target from $73.00 to $75.00.</p> <p>  In the report, Bank of America noted, ""Critically, ESV ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/Tm7mP7UTjGQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/Tm7mP7UTjGQ/update-bank-of-america-raises-pt-on-ensco-on-consistent-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/31/2013 8:50:08 AM"|"J.P. Morgan Reiterates Neutral Rating on Kimco Realty Following 2Q FFO Report"|"In a report published Wednesday, J.P. Morgan analyst Michael W. Mueller reiterated a Neutral rating and $24.00 price target on Kimco Realty (NYSE: KIM <http://www.benzinga.com/stock/kim#NYSE> ).

In the report, J.P. Morgan noted, ìAfter Tuesday's close, KIM reported 2Q FFO that was $0.01 ahead of us and $0.02 ahead of the Street. KIM also revised guidance by boosting the bottom end of its guidance range by $0.02 at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/45Vn0AyDZUE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/45Vn0AyDZUE/j-p-morgan-reiterates-neutral-rating-on-kimco-realty-fol> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Wednesday, J.P. Morgan analyst Michael W. Mueller reiterated a Neutral rating and $24.00 price target on <strong>Kimco Realty</strong>¬†(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kim#NYSE"">KIM</a>).</p> <p>  In the report, J.P. Morgan noted, ‚ÄúAfter Tuesday&#039;s close, KIM reported 2Q FFO that was $0.01 ahead of us and $0.02 ahead of the Street. KIM also revised guidance by boosting the bottom end of its guidance range by $0.02 at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/45Vn0AyDZUE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/45Vn0AyDZUE/j-p-morgan-reiterates-neutral-rating-on-kimco-realty-fol"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/2/2013 10:27:49 AM"|"Piper Jaffray Reiterates Overweight Rating on Deckers Outdoor Following Executive Meeting"|"In a report published Friday, Piper Jaffray analyst Erinn E. Murphy reiterated an Overweight rating and $68.00 price target on Deckers Outdoor (NASDAQ: DECK <http://www.benzinga.com/stock/deck#NASDAQ> ).

In the report, Piper Jaffray noted, ìWe are reiterating our OW rating on shares of DECK following our meeting with COO Zohar Ziv at the Outdoor Retailer show in Salt ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/hFjGdpN4_Eg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/hFjGdpN4_Eg/piper-jaffray-reiterates-overweight-rating-on-deckers-ou> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Friday, Piper Jaffray analyst Erinn E. Murphy reiterated an Overweight rating and $68.00 price target on <strong>Deckers Outdoor</strong>¬†(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/deck#NASDAQ"">DECK</a>).</p> <p>  In the report, Piper Jaffray noted, ‚ÄúWe are reiterating our OW rating on shares of DECK following our meeting with COO Zohar Ziv at the Outdoor Retailer show in Salt ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/hFjGdpN4_Eg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/hFjGdpN4_Eg/piper-jaffray-reiterates-overweight-rating-on-deckers-ou"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/2/2013 9:37:14 AM"|"Piper Jaffray Reiterates Overweight on Deckers Following Positive Meeting with COO"|"Following Thursday's meeting with Deckers Outdoor's (NASDAQ: DECK <http://www.benzinga.com/stock/deck#NASDAQ> ) COO Zohar Ziv at the Outdoor Retailer show in Salt Lake City, Piper Jaffray's Erinn Murphy reiterated an Overweight rating and $68 price target on the stock.

Murphy observed an expanded Spring/Summer 2014 product line at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/F9J3dkxp8sw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/F9J3dkxp8sw/piper-jaffray-reiterates-overweight-on-deckers-following> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Following Thursday&#039;s meeting with Deckers Outdoor&#039;s (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/deck#NASDAQ"">DECK</a>) COO Zohar Ziv at the Outdoor Retailer show in Salt Lake City, Piper Jaffray&#039;s Erinn Murphy reiterated an Overweight rating and $68 price target on the stock.</p>  <p>Murphy observed an expanded Spring/Summer 2014 product line at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/F9J3dkxp8sw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/F9J3dkxp8sw/piper-jaffray-reiterates-overweight-on-deckers-following"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/2/2013 9:30:35 AM"|"Bank of America Reiterates Buy Rating on Axiall Following Decent 2Q Results"|"In a report published Friday, Bank of America analyst Aleksey V. Yefremov reiterated a Buy rating and $56.00 price target on Axiall (NYSE: AXLL <http://www.benzinga.com/stock/axll#NYSE> ).

In the report, Bank of America noted, ìWe see decent 2Q results as reassuring following the negative surprise posted in 1Q. Although environment in PVC and building products is not as robust as management has ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/5YrCvgoB1F0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/5YrCvgoB1F0/bank-of-america-reiterates-buy-rating-on-axiall-followin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Friday, Bank of America analyst Aleksey V. Yefremov reiterated a Buy rating and $56.00 price target on <strong>Axiall</strong>¬†(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/axll#NYSE"">AXLL</a>).</p> <p>  In the report, Bank of America noted, ‚ÄúWe see decent 2Q results as reassuring following the negative surprise posted in 1Q. Although environment in PVC and building products is not as robust as management has ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/5YrCvgoB1F0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/5YrCvgoB1F0/bank-of-america-reiterates-buy-rating-on-axiall-followin"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/2/2013 9:27:00 AM"|"Bank of America Reiterates Neutral Rating on Martin Midstream Partners LP Following 2Q13 DCF Report"|"In a report published Friday, Bank of America analyst Gabe Moreen reiterated a Neutral rating and $47.00 price target on Martin Midstream Partners LP (NASDAQ: MMLP <http://www.benzinga.com/stock/mmlp#NASDAQ> ).

In the report, Bank of America noted, ìYesterday after market close, MMLP reported 2Q13 distributable cash flow ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/QOJsJx7g1-o> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/QOJsJx7g1-o/bank-of-america-reiterates-neutral-rating-on-martin-mids> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Friday, Bank of America analyst Gabe Moreen reiterated a Neutral rating and $47.00 price target on <strong>Martin Midstream Partners LP</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mmlp#NASDAQ"">MMLP</a>).</p> <p>  In the report, Bank of America noted, ‚ÄúYesterday after market close, MMLP reported 2Q13 distributable cash flow ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/QOJsJx7g1-o"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/QOJsJx7g1-o/bank-of-america-reiterates-neutral-rating-on-martin-mids"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/2/2013 9:25:27 AM"|"J.P. Morgan Reiterates Neutral Rating on Federal Realty Investment Trust Following 2Q Results Report"|"In a report published Friday, J.P. Morgan analyst Michael W. Mueller reiterated a Neutral rating and $115.00 price target on Federal Realty Investment Trust (NYSE: FRT <http://www.benzinga.com/stock/frt#NYSE> ).

In the report, J.P. Morgan noted, ìAfter Thursday's close, Federal Realty reported 2Q results that came in $0.01 ahead of our estimate and $0.02 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/69pc2nKmAy8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/69pc2nKmAy8/j-p-morgan-reiterates-neutral-rating-on-federal-realty-i> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Friday, J.P. Morgan analyst Michael W. Mueller reiterated a Neutral rating and $115.00 price target on <strong>Federal Realty Investment Trust</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/frt#NYSE"">FRT</a>).</p> <p>  In the report, J.P. Morgan noted, ‚ÄúAfter Thursday&#039;s close, Federal Realty reported 2Q results that came in $0.01 ahead of our estimate and $0.02 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/69pc2nKmAy8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/69pc2nKmAy8/j-p-morgan-reiterates-neutral-rating-on-federal-realty-i"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/2/2013 9:12:00 AM"|"J.P. Morgan Reiterates Neutral Rating on SPX Corporation Following Solid 2Q Results"|"In a report published Friday, J.P. Morgan analyst C. Stephen Tusa Jr. reiterated a Neutral rating and $65.00 price target on SPX Corporation (NYSE: SPW <http://www.benzinga.com/stock/spw#NYSE> ).

In the report, J.P. Morgan noted, ìSPW put up a better than ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/7kliV7IKYOw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/7kliV7IKYOw/j-p-morgan-reiterates-neutral-rating-on-spx-corporation-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Friday, J.P. Morgan analyst C. Stephen Tusa Jr. reiterated a Neutral rating and $65.00 price target on <strong>SPX Corporation</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/spw#NYSE"">SPW</a>).</p> <p>  In the report, J.P. Morgan noted, ‚ÄúSPW put up a better than ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/7kliV7IKYOw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/7kliV7IKYOw/j-p-morgan-reiterates-neutral-rating-on-spx-corporation-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/5/2013 8:15:02 AM"|"Wunderlich Securities Reiterates Hold Rating on Time Warner Cable on Continued CBS Feud"|"In a report published Monday, Wunderlich Securities analyst Matthew Harrigan reiterated a Hold rating and $113.00 price target on Time Warner Cable (NYSE: TWC <http://www.benzinga.com/stock/twc#NYSE> ).

In the report, Wunderlich Securities noted, ìTime Warner Cable (TWC) and CBS (CBS-NR) continued to sling mud at each other over the weekend, with CBS representing that last ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/YODlffmhMFg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/YODlffmhMFg/wunderlich-securities-reiterates-hold-rating-on-time-war> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report published Monday, Wunderlich Securities analyst Matthew Harrigan reiterated a Hold rating and $113.00 price target on <strong>Time Warner Cable</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/twc#NYSE"">TWC</a>).</p> <p>  In the report, Wunderlich Securities noted, ‚ÄúTime Warner Cable (TWC) and CBS (CBS-NR) continued to sling mud at each other over the weekend, with CBS representing that last ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/YODlffmhMFg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/YODlffmhMFg/wunderlich-securities-reiterates-hold-rating-on-time-war"">View article...</A></p></body></html>"
|"Matthew Kanterman"||"7/30/2013 2:18:27 PM"|"Credit Suisse On Potash Stocks: No Longer About Price, Volumes Key"|"In a note published midday Tuesday, Credit Suisse tried to make sense of the recent volatility in potash stocks.

Stocks including Agrium (NYSE: AGU <http://www.benzinga.com/stock/agu#NYSE> ), Mosaic (NYSE: MOS <http://www.benzinga.com/stock/mos#NYSE> ), and Potash (NYSE: POT <http://www.benzinga.com/stock/pot#NYSE> ) declined sharply Tuesday on news that one of the two large European potash cartels was breaking up and that prices in the market were to tumble <http://www.benzinga.com/news/13/07/3795022/traders-dump-potash-stocks-as-pricing-power-expected-to-drop> .

The End of An Era

""Following Uralkali's announcement to exit BPC resulting in a dramatic change in its marketing strategy from price-over-volume to volume maximization, we remain cautious on potash producers despite today's precipitous price declines,"" wrote the analyst team at Credit Suisse led by Semyon Mironov and Christopher S. Parkinson.

""Uralkali expects to operate at 100% capacity utilization next year (capacity of ~13mm tonnes), capturing market share at the expense of lower prices. In our opinion, other potash suppliers globally will follow suit, thus resulting in the end of a supply-disciplined industry and the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/TM20Hc3EFqg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/TM20Hc3EFqg/credit-suisse-on-potash-stocks-no-longer-about-price-vol> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a note published midday Tuesday, Credit Suisse tried to make sense of the recent volatility in potash stocks.</p>   <p>Stocks including <strong>Agrium</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/agu#NYSE"">AGU</a>), <strong>Mosaic</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/mos#NYSE"">MOS</a>), and <strong>Potash</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pot#NYSE"">POT</a>) declined sharply Tuesday on news that <a href=""http://www.benzinga.com/news/13/07/3795022/traders-dump-potash-stocks-as-pricing-power-expected-to-drop"">one of the two large European potash cartels was breaking up and that prices in the market were to tumble</a>.</p>  <p><strong>The End of An Era</strong></p> <p>""Following Uralkali&#039;s announcement to exit BPC resulting in a dramatic change in its marketing strategy from price-over-volume to volume maximization, we remain cautious on potash producers despite today&#039;s precipitous price declines,"" wrote the analyst team at Credit Suisse led by Semyon Mironov and Christopher S. Parkinson.</p>  <p>""Uralkali expects to operate at 100% capacity utilization next year (capacity of ~13mm tonnes), capturing market share at the expense of lower prices. In our opinion, other potash suppliers globally will follow suit, thus resulting in the end of a supply-disciplined industry and the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/TM20Hc3EFqg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/TM20Hc3EFqg/credit-suisse-on-potash-stocks-no-longer-about-price-vol"">View article...</A></p></body></html>"
