"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 4:52:52 PM"|"WWW: Wunderlich starts at Buy"|"Wunderlich issues rating change for WWW	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072252> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for WWW</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072252"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 4:53:27 PM"|"DSW: Wunderlich starts at Hold"|"Wunderlich issues rating change for DSW	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072326> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for DSW</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072326"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 4:53:43 PM"|"BWS: Wunderlich starts at Buy"|"Wunderlich issues rating change for BWS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072342> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for BWS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072342"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 4:54:53 PM"|"SKX: Wunderlich starts at Buy"|"Wunderlich issues rating change for SKX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072453> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for SKX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904072453"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:08:35 PM"|"COP: Oppenheimer reits Outperform"|"Oppenheimer issues rating change for COP	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904073835> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for COP</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904073835"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:09:53 PM"|"WWAV: Oppenheimer starts at Outperform"|"Oppenheimer issues rating change for WWAV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904073952> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for WWAV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904073952"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:11:13 PM"|"BDBD: Oppenheimer starts at Outperform"|"Oppenheimer issues rating change for BDBD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904074112> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for BDBD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904074112"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:13:20 PM"|"BNNY: Oppenheimer starts at Outperform"|"Oppenheimer issues rating change for BNNY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904074320> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer issues rating change for BNNY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904074320"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:34:32 PM"|"INDB: Compass Point starts at Buy"|"Compass Point issues rating change for INDB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904080432> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point issues rating change for INDB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904080432"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 5:49:03 PM"|"LVS: Argus cuts to Hold"|"Argus issues rating change for LVS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904081903> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for LVS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904081903"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 6:02:28 PM"|"TRIP: CRT Capital starts at Fair Value"|"CRT Capital issues rating change for TRIP	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904083228> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>CRT Capital issues rating change for TRIP</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904083228"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 6:51:19 PM"|"SMRT: Canaccord Genuity reits Buy"|"Canaccord Genuity issues rating change for SMRT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904092118> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity issues rating change for SMRT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904092118"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 6:53:52 PM"|"CTP: B. Riley & Co. reits Buy"|"B. Riley & Co. issues rating change for CTP	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904092352> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley &amp; Co. issues rating change for CTP</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904092352"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 8:26:51 PM"|"DHI: UBS ups to Buy"|"UBS issues rating change for DHI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904105651> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS issues rating change for DHI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904105651"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 8:28:08 PM"|"ESS: UBS cuts to Neutral"|"UBS issues rating change for ESS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904105808> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS issues rating change for ESS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904105808"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 8:41:50 PM"|"PVH: UBS reits Buy"|"UBS issues rating change for PVH	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904111149> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS issues rating change for PVH</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904111149"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 8:44:07 PM"|"YUM: UBS reits Buy"|"UBS issues rating change for YUM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904111406> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS issues rating change for YUM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904111406"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 9:37:05 PM"|"ANSS: Barclays starts at Equal Weight"|"Barclays issues rating change for ANSS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904120705> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for ANSS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904120705"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 9:40:47 PM"|"IACI: Barclays ups to Overweight"|"Barclays issues rating change for IACI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121046> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for IACI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121046"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 9:44:11 PM"|"INFA: Barclays cuts to Equal Weight"|"Barclays issues rating change for INFA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121411> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for INFA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121411"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 9:44:24 PM"|"TNGO: Barclays cuts to Equal Weight"|"Barclays issues rating change for TNGO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121424> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for TNGO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121424"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 9:44:35 PM"|"TDC: Barclays cuts to Equal Weight"|"Barclays issues rating change for TDC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121435> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for TDC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904121435"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/4/2014 11:44:24 PM"|"CPE: Maxim Group reits Buy"|"Maxim Group issues rating change for CPE	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904141423> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for CPE</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140904141423"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:16:10 PM"|"IPCI: Maxim Group ups to Buy"|"Maxim Group issues rating change for IPCI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905074610> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for IPCI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905074610"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:19:30 PM"|"CIEN: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for CIEN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905074929> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for CIEN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905074929"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:21:21 PM"|"MBLY: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for MBLY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075120> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for MBLY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075120"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:21:53 PM"|"PPP: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for PPP	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075152> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for PPP</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075152"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:22:10 PM"|"UTIW: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for UTIW	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075210> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for UTIW</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075210"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:22:41 PM"|"PAY: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for PAY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075241> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for PAY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075241"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:23:40 PM"|"VRNT: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for VRNT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075339> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for VRNT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905075339"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:38:59 PM"|"AIDIF: Imperial Capital starts at Outperform"|"Imperial Capital issues rating change for AIDIF	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905080858> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Imperial Capital issues rating change for AIDIF</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905080858"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:43:32 PM"|"CIEN: Dougherty & Company   reits Buy"|"Dougherty & Company issues rating change for CIEN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905081332> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Dougherty &amp; Company   issues rating change for CIEN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905081332"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:54:56 PM"|"WYNN: Argus cuts to Hold"|"Argus issues rating change for WYNN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082455> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for WYNN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082455"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:55:56 PM"|"AMBA: Ascendiant Capital Markets reits Buy"|"Ascendiant Capital Markets issues rating change for AMBA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082556> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Ascendiant Capital Markets issues rating change for AMBA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082556"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 5:56:06 PM"|"OXY: Argus reits Buy"|"Argus issues rating change for OXY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082606> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for OXY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905082606"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:10:03 PM"|"AMBA: Stifel reits Buy"|"Stifel issues rating change for AMBA	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905084003> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel issues rating change for AMBA</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905084003"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:13:17 PM"|"ATRO: DA Davidson starts at Buy"|"DA Davidson issues rating change for ATRO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905084317> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson issues rating change for ATRO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905084317"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:21:37 PM"|"COST: Telsey Advisory Group reits Not Rated"|"Telsey Advisory Group issues rating change for COST	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905085137> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Telsey Advisory Group issues rating change for COST</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905085137"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:37:22 PM"|"VRTS: Furey Research Partners cuts to Fair Value"|"Furey Research Partners issues rating change for VRTS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905090721> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Furey Research Partners issues rating change for VRTS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905090721"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:41:33 PM"|"HOV: Compass Point reits Neutral"|"Compass Point issues rating change for HOV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905091133> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point issues rating change for HOV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905091133"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 6:45:16 PM"|"CPE: Maxim Group reits Buy"|"Maxim Group issues rating change for CPE	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905091515> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for CPE</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905091515"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 7:06:28 PM"|"CLH: BB&T Capital Mkts cuts to Hold"|"BB&T Capital Mkts issues rating change for CLH	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905093628> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>BB&amp;T Capital Mkts issues rating change for CLH</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905093628"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 7:24:08 PM"|"HAIN: Canaccord Genuity reits Buy"|"Canaccord Genuity issues rating change for HAIN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905095408> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity issues rating change for HAIN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905095408"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 8:15:57 PM"|"CIEN: MKM Partners reits Buy"|"MKM Partners issues rating change for CIEN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905104556> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners issues rating change for CIEN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905104556"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 8:19:51 PM"|"FNSR: MKM Partners reits Buy"|"MKM Partners issues rating change for FNSR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905104950> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners issues rating change for FNSR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905104950"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"9/5/2014 8:39:58 PM"|"APD: UBS reits Neutral"|"UBS issues rating change for APD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905110958> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS issues rating change for APD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140905110958"">View article...</A></p></body></html>"
