"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"6/18/2014 8:05:14 AM"|"Brean Capital Sees Key Investment Opportunities For Park City Group"|"In a report published Wednesday, Brean Capital analyst Todd Mitchell reiterated a Buy rating and $19.00 price target on Park City Group (NASDAQ: PCYG <http://www.benzinga.com/stock/pcyg#NASDAQ> ).

In the report, Brean Capital noted, ìMonday, Park City Group held an investor day at its headquarters in Salt Lake City, UT during which the company gave a detailed overview of its technology solution for ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/cZXTD6m7Mv0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/cZXTD6m7Mv0/brean-capital-sees-key-investment-opportunities-for-park> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Brean Capital analyst Todd Mitchell reiterated a Buy rating and $19.00 price target on <strong>Park City Group</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/pcyg#NASDAQ"">PCYG</a>).</p> <p>In the report, Brean Capital noted, ‚ÄúMonday, Park City Group held an investor day at its headquarters in Salt Lake City, UT during which the company gave a detailed overview of its technology solution for ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/cZXTD6m7Mv0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/cZXTD6m7Mv0/brean-capital-sees-key-investment-opportunities-for-park"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 8:04:36 AM"|"UPDATE: Keefe, Bruyette & Woods Downgrades NewBridge Bancorp As Shares Climb 22% Since Mid-April"|"In a report published Wednesday, Keefe, Bruyette & Woods analyst Frank Barlow downgraded the rating on NewBridge Bancorp (NASDAQ: NBBC <http://www.benzinga.com/stock/nbbc#NASDAQ> ) from Outperform to Market Perform, but reiterated the $8.50 price target.

In the report, Keefe, Bruyette & Woods noted, ìWe are downgrading NBBC to Market Perform from Outperform ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/umYF3r2NMPw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/umYF3r2NMPw/update-keefe-bruyette-woods-downgrades-newbridge-bancorp> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Keefe, Bruyette &amp; Woods analyst Frank Barlow downgraded the rating on <strong>NewBridge Bancorp</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/nbbc#NASDAQ"">NBBC</a>) from Outperform to Market Perform, but reiterated the $8.50 price target.</p> <p>In the report, Keefe, Bruyette &amp; Woods noted, ‚ÄúWe are downgrading NBBC to Market Perform from Outperform ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/umYF3r2NMPw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/umYF3r2NMPw/update-keefe-bruyette-woods-downgrades-newbridge-bancorp"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/18/2014 9:14:30 AM"|"UPDATE: Canaccord Upgrades Gap Due To Supply Chain Initiatives, New Online Services"|"In a note released early Wednesday morning, Canaccord analyst Laura Champine upgraded shares of The Gap (NYSE: GPS <http://www.benzinga.com/stock/gps#NYSE> ) from Hold to Buy and raised the price target from $47 to $51.

Champine explained that the upgrade is due primarily to supply-chain ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/oUEvDOUKwgQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/oUEvDOUKwgQ/update-canaccord-upgrades-gap-due-to-supply-chain-initia> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released early Wednesday morning, Canaccord analyst Laura Champine upgraded shares of <b>The Gap</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/gps#NYSE"">GPS</a>) from Hold to Buy and raised the price target from $47 to $51.</p> <p>  Champine explained that the upgrade is due primarily to supply-chain ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/oUEvDOUKwgQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/oUEvDOUKwgQ/update-canaccord-upgrades-gap-due-to-supply-chain-initia"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 9:01:53 AM"|"UPDATE: Morgan Stanley Upgrades Nimble Storage On Raised Revenue Estimates"|"In a report published Wednesday, Morgan Stanley analyst Katy L. Huberty upgraded the rating on Nimble Storage (NYSE: NMBL) from Equal-Weight to Overweight, and named a $38.00 price ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/QCdXrNcPv-I> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/QCdXrNcPv-I/update-morgan-stanley-upgrades-nimble-storage-on-raised-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst Katy L. Huberty upgraded the rating on <strong>Nimble Storage</strong> (NYSE: NMBL) from Equal-Weight to Overweight, and named a $38.00 price ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/QCdXrNcPv-I"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/QCdXrNcPv-I/update-morgan-stanley-upgrades-nimble-storage-on-raised-"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/18/2014 8:59:21 AM"|"UPDATE: Morgan Stanley Initiates Coverage On Garmin"|"In a note released Wednesday morning Morgan Stanley analyst James Faucette initiated coverage on Garmin (NASDAQ: GRMN <http://www.benzinga.com/stock/grmn#NASDAQ> ) with an Underweight rating and announced a $52 price target.

Faucette began, ""Continued success is priced into the stock and we see little ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/HVvq7NI3EU4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/HVvq7NI3EU4/update-morgan-stanley-initiates-coverage-on-garmin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Wednesday morning Morgan Stanley analyst James Faucette initiated coverage on <strong>Garmin </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/grmn#NASDAQ"">GRMN</a>) with an Underweight rating and announced a $52 price target.</p> <p>  Faucette began, &quot;Continued success is priced into the stock and we see little ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/HVvq7NI3EU4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/HVvq7NI3EU4/update-morgan-stanley-initiates-coverage-on-garmin"">View article...</A></p></body></html>"
|"Luke Jacobi"||"6/18/2014 8:32:42 AM"|"Riverbed Technology Unmoved By Morgan Stanley Initiation"|"Morgan Stanley sees upside in Riverbed Technology (NASDAQ: RVBD <http://www.benzinga.com/stock/rvbd#NASDAQ> ), but initiated the stock at Equal-weight.

Analyst James Faucette describes one of his key concerns, ìWith its core WAN optimization market growth down to ~6%, expanding the addressable market is critical, and we believe Riverbed's unified vision ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/NRjbHthen9s> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/NRjbHthen9s/riverbed-technology-unmoved-by-morgan-stanley-initiation> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Morgan Stanley sees upside in <strong>Riverbed Technology</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/rvbd#NASDAQ"">RVBD</a>), but initiated the stock at Equal-weight.</p> <p>  Analyst James Faucette describes one of his key concerns, &ldquo;With its core WAN optimization market growth down to ~6%, expanding the addressable market is critical, and we believe Riverbed&#39;s unified vision ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/NRjbHthen9s"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/NRjbHthen9s/riverbed-technology-unmoved-by-morgan-stanley-initiation"">View article...</A></p></body></html>"
|"Luke Jacobi"||"6/18/2014 9:53:25 AM"|"Morgan Stanley Weighs In On Pandora Growth, Value"|"Morgan Stanley started coverage of Pandora (NASDAQ: P <http://www.benzinga.com/stock/p#NASDAQ> ) Wednesday at Equal-weight with a $28 price target (2.9 percent upside).

Analyst Benjamin Swinburne began by commenting that Pandora will be able to steal about five percent market share from the broadcast radio market over the next five years. ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/6Obp-Wz4ygY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/6Obp-Wz4ygY/morgan-stanley-weighs-in-on-pandora-growth-value> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Morgan Stanley started coverage of <strong>Pandora</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/p#NASDAQ"">P</a>) Wednesday at Equal-weight with a $28 price target (2.9 percent upside).</p> <p>  Analyst Benjamin Swinburne began by commenting that Pandora will be able to steal about five percent market share from the broadcast radio market over the next five years. ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/6Obp-Wz4ygY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/6Obp-Wz4ygY/morgan-stanley-weighs-in-on-pandora-growth-value"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 9:51:39 AM"|"UPDATE: Morgan Stanley Reiterates On AES Following Silver Ridge Asset Sale"|"In a report published Wednesday, Morgan Stanley analyst Stephen C. Byrd reiterated an Equal-Weight rating on AES (NYSE: AES <http://www.benzinga.com/stock/aes#NYSE> ), but removed the $16.00 price target.

In the report, Morgan Stanley noted, ìSale of Silver ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/S_BcksMfT3A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/S_BcksMfT3A/update-morgan-stanley-reiterates-on-aes-following-silver> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst Stephen C. Byrd reiterated an Equal-Weight rating on <strong>AES</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/aes#NYSE"">AES</a>), but removed the $16.00 price target.</p> <p>In the report, Morgan Stanley noted, ‚ÄúSale of Silver ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/S_BcksMfT3A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/S_BcksMfT3A/update-morgan-stanley-reiterates-on-aes-following-silver"">View article...</A></p></body></html>"
|"Eric Niederer"||"6/18/2014 9:43:57 AM"|"UPDATE: Morgan Stanley Downgrades Melco Crown Entertainment"|"In a note released Wednesday morning, Morgan Stanley analysts downgraded shares of Melco Crown Entertainment (NASDAQ: MPEL <http://www.benzinga.com/stock/mpel#NASDAQ> ) from Overweight to Equal-weight and cut the price target from $43 to $36.

The Good
The team over at Morgan Stanley believes Melco could have a better second quarter than its peers based on the run-rate in April and May. Furthermore, the team says Melco could see ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/S1oyMYE7qDQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/S1oyMYE7qDQ/update-morgan-stanley-downgrades-melco-crown-entertainme> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Wednesday morning, Morgan Stanley analysts downgraded shares of <strong>Melco Crown Entertainment </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mpel#NASDAQ"">MPEL</a>) from Overweight to Equal-weight and cut the price target from $43 to $36.</p> <p>  <b>The Good</b><br />  The team over at Morgan Stanley believes Melco could have a better second quarter than its peers based on the run-rate in April and May. Furthermore, the team says Melco could see ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/S1oyMYE7qDQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/S1oyMYE7qDQ/update-morgan-stanley-downgrades-melco-crown-entertainme"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 9:41:45 AM"|"Morgan Stanley Expects ROE Policy Clarity For ITC Holdings"|"In a report published Wednesday, Morgan Stanley analyst Rajeev Lalwani reiterated an Overweight rating and $44.00 price target on ITC Holdings (NYSE: ITC <http://www.benzinga.com/stock/itc#NYSE> ).

In the report, Morgan Stanley noted, ìThe forum through which FERC addresses the ROE question remains unknown, but ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/UT8fhxMDP8A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/UT8fhxMDP8A/morgan-stanley-expects-roe-policy-clarity-for-itc-holdin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst Rajeev Lalwani reiterated an Overweight rating and $44.00 price target on <strong>ITC Holdings</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/itc#NYSE"">ITC</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúThe forum through which FERC addresses the ROE question remains unknown, but ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/UT8fhxMDP8A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/UT8fhxMDP8A/morgan-stanley-expects-roe-policy-clarity-for-itc-holdin"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 9:30:39 AM"|"UPDATE: Morgan Stanley Initiates Coverage On Tuniu On Low Earnings Visibility"|"In a report published Wednesday, Morgan Stanley analyst Philip Wan initiated coverage on Tuniu (NASDAQ: TOUR <http://www.benzinga.com/stock/tour#NASDAQ> ) with an Equal-Weight rating and $19.50 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/th_sNB-R9dM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/th_sNB-R9dM/update-morgan-stanley-initiates-coverage-on-tuniu-on-low> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst Philip Wan initiated coverage on <strong>Tuniu</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/tour#NASDAQ"">TOUR</a>) with an Equal-Weight rating and $19.50 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/th_sNB-R9dM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/th_sNB-R9dM/update-morgan-stanley-initiates-coverage-on-tuniu-on-low"">View article...</A></p></body></html>"
|"Louis Bedigian"||"6/18/2014 10:17:36 AM"|"Bungie Looks Like The Pixar Of Game Development"|"Is Bungie, the creator of the Halo <http://www.benzinga.com/topic/halo>  franchise, on par with Pixar?

The two companies may not appear to be related, but they are similar in a handful of ways.

*	Both studios have produced a billion-dollar franchise (Pixar's Toy Story <http://www.theepochtimes.com/n2/arts-entertainment/toy-story-3-passes-1-billion-mark-41777.html>  and Bungie's Halo <http://www.gamesindustry.biz/articles/2012-10-31-halo-franchise-has-generated-USD3-billion-since-launch> ).
*	Both studios were once owned by massive technology companies (Apple owned Pixar; Microsoft owned Bungie). 
*	Both Pixar and Bungie have won <http://www.imdb.com/title/tt0309654/awards>  an extensive <http://www.nytimes.com/movies/movie/132294/Toy-Story/awards>  number of awards. 

After watching and playing Destiny (Bungie's upcoming game for Activision), Hilliard Lyons analyst Jeff Thomison began to think of Bungie as the Pixar of game development.

""Pixar is batting a thousand so far,"" said Thomison. ""Bungie hasn't had as many at-bats as Pixar. But I consider them sort of the same type of quality as Pixar, just ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/_88DNZFS7JI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/_88DNZFS7JI/bungie-looks-like-the-pixar-of-game-development> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Is Bungie, the creator of the <em><a href=""http://www.benzinga.com/topic/halo"">Halo</a></em> franchise, on par with Pixar?</p> <p>The two companies may not appear to be related, but they are similar in a handful of ways.</p> <ul> <li>Both studios have produced a billion-dollar franchise (Pixar&#039;s <a href=""http://www.theepochtimes.com/n2/arts-entertainment/toy-story-3-passes-1-billion-mark-41777.html"">Toy Story</a> and Bungie&#039;s <a href=""http://www.gamesindustry.biz/articles/2012-10-31-halo-franchise-has-generated-USD3-billion-since-launch"">Halo</a>).</li> <li>Both studios were once owned by massive technology companies (<strong>Apple</strong> owned Pixar; <strong>Microsoft</strong> owned Bungie). </li> <li>Both Pixar and Bungie have <a href=""http://www.imdb.com/title/tt0309654/awards"">won</a> an <a href=""http://www.nytimes.com/movies/movie/132294/Toy-Story/awards"">extensive</a> number of awards. </li> </ul> <p>After watching and playing <em>Destiny</em> (Bungie&#039;s upcoming game for <strong>Activision</strong>), Hilliard Lyons analyst Jeff Thomison began to think of Bungie as the Pixar of game development.</p> <p>""Pixar is batting a thousand so far,"" said Thomison. ""Bungie hasn&#039;t had as many at-bats as Pixar. But I consider them sort of the same type of quality as Pixar, just ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/_88DNZFS7JI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/_88DNZFS7JI/bungie-looks-like-the-pixar-of-game-development"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 10:16:27 AM"|"Morgan Stanley Sees Positives From Analog Devices' Analyst Day"|"In a report published Wednesday, Morgan Stanley analyst Craig Hettenbach reiterated an Equal-Weight rating on Analog Devices (NASDAQ: ADI <http://www.benzinga.com/stock/adi#NASDAQ> ).

In the report, Morgan Stanley ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/MZugG7nJprQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/MZugG7nJprQ/morgan-stanley-sees-positives-from-analog-devices-analys> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst Craig Hettenbach reiterated an Equal-Weight rating on <strong>Analog Devices</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/adi#NASDAQ"">ADI</a>).</p> <p>In the report, Morgan Stanley ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/MZugG7nJprQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/MZugG7nJprQ/morgan-stanley-sees-positives-from-analog-devices-analys"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"6/18/2014 10:06:55 AM"|"UPDATE: Morgan Stanley Resumes Coverage On Actavis Following Forest Acquisition"|"In a report published Wednesday, Morgan Stanley analyst David Risinger resumed coverage on Actavis plc (NYSE: ACT <http://www.benzinga.com/stock/act#NYSE> ) with an Overweight rating and $246.00 price target.

In ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/cqzapvh7hU0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/cqzapvh7hU0/update-morgan-stanley-resumes-coverage-on-actavis-follow> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Morgan Stanley analyst David Risinger resumed coverage on <strong>Actavis plc</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/act#NYSE"">ACT</a>) with an Overweight rating and $246.00 price target.</p> <p>In ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/cqzapvh7hU0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/cqzapvh7hU0/update-morgan-stanley-resumes-coverage-on-actavis-follow"">View article...</A></p></body></html>"
|"Paul Quintaro"||"6/18/2014 6:24:55 PM"|"Fuel Cell Stocks Rally Amid Bullish Analyst Comments"|"The fuel-cell sector was absolutely on fire Wednesday as traders appear to be once again starting to favor the group. 

Shares of Plug Power (NASDAQ: PLUG <http://www.benzinga.com/stock/plug#NASDAQ> ) closed Wednesday's session up nearly 18 percent to $5.05, shares of Ballard Power (NASDAQ: BLDP <http://www.benzinga.com/stock/bldp#NASDAQ> ) closed up 17.7 percent, shares of Hydrogenics (NASDAQ: 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/JeZn0vb4TAQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/JeZn0vb4TAQ/fuel-cell-stocks-rally-amid-bullish-analyst-comments> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>The fuel-cell sector was absolutely on fire Wednesday as traders appear to be once again starting to favor the group. </p> <p>Shares of Plug Power (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/plug#NASDAQ"">PLUG</a>) closed Wednesday&#039;s session up nearly 18 percent to $5.05, shares of Ballard Power (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/bldp#NASDAQ"">BLDP</a>) closed up 17.7 percent, shares of Hydrogenics (NASDAQ: <a ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/JeZn0vb4TAQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/JeZn0vb4TAQ/fuel-cell-stocks-rally-amid-bullish-analyst-comments"">View article...</A></p></body></html>"
|"Charles Gross"||"6/18/2014 5:50:39 PM"|"Benzinga's M&A Chatter for Wednesday June 18, 2014"|"The following are the M&A deals, rumors and chatter circulating on Wall Street for Wednesday June 18, 2014:

TE Connectivity to Acquire Measurement Specialties for $86.00/Share in Cash

The Deal::
TE Connectivity (NYSE: TEL <http://www.benzinga.com/stock/tel#NYSE> ) announced Wednesday that it has entered into an agreement to acquire Measurement Specialties (NASDAQ: MEAS <http://www.benzinga.com/stock/meas#NASDAQ> ) for $86 per share in cash, for a total transaction value of approximately $1.7 billion. The deal is expected to close in calendar year 2014.

Measurement Specialties Wednesday at $78.00, and traded over $86.00 after-hours.

Red Hat To Acquire ENovance in Cash, Stock Deal

The Deal:
Red Hat (NYSE: RHT <http://www.benzinga.com/stock/rht#NYSE> ) announced Wednesday, an agreement to acquire provider of open source cloud computing services, eNovance, for approximately Ä50 million in ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/bX00MRrS2V0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/bX00MRrS2V0/benzingas-m-a-chatter-for-wednesday-june-18-2014> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>The following are the M&amp;A deals, rumors and chatter circulating on Wall Street for Wednesday June 18, 2014:</p> <p><b>TE Connectivity to Acquire Measurement Specialties for $86.00/Share in Cash</b></p> <p><i>The Deal:</i>:<br />TE Connectivity (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/tel#NYSE"">TEL</a>) announced Wednesday that it has entered into an agreement to acquire Measurement Specialties (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/meas#NASDAQ"">MEAS</a>) for $86 per share in cash, for a total transaction value of approximately $1.7 billion. The deal is expected to close in calendar year 2014.</p> <p>Measurement Specialties  Wednesday at $78.00, and traded over $86.00 after-hours.</p> <p><b>Red Hat To Acquire ENovance in Cash, Stock Deal</b></p> <p><i>The Deal</i>:<br />Red Hat (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/rht#NYSE"">RHT</a>) announced Wednesday, an agreement to acquire provider of open source cloud computing services, eNovance, for approximately ‚Ç¨50 million in ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/bX00MRrS2V0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/bX00MRrS2V0/benzingas-m-a-chatter-for-wednesday-june-18-2014"">View article...</A></p></body></html>"
