"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Northland Capital"||"3/24/2014 8:25:00 AM"|"Applied Materials, Inc. (AMAT) rated Outperform  with price target $24 by Northland Capital"|"Northland Capital rated Outperform Applied Materials, Inc. (NASDAQ: AMAT) on 03/24/2014. Previously Northland Capital rated Outperform Applied Materials, Inc. (NASDAQ: AMAT) on 08/28/2013., when the stock price was $15.09. Since then, Applied Materials, Inc. has gained 24.92% as of 04/15/2014's recent price of $18.85. If you would have followed the previous Northland Capital's recommendation on AMAT, you would have gained 24.91% of your investment in 230 days.
Rated Date: 3/24/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=-QqfLuO3qf8:5yN-aHcrVuk:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=-QqfLuO3qf8:5yN-aHcrVuk:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/-QqfLuO3qf8/Gains-Stock-141406-AMAT> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Northland Capital rated Outperform Applied Materials, Inc. (NASDAQ: AMAT) on 03/24/2014. Previously Northland Capital rated Outperform Applied Materials, Inc. (NASDAQ: AMAT) on 08/28/2013., when the stock price was $15.09. Since then, Applied Materials, Inc. has gained 24.92% as of 04/15/2014's recent price of $18.85.</br> If you would have followed the previous Northland Capital's recommendation on AMAT, you would have gained 24.91% of your investment in 230 days.<br />Rated Date: 3/24/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=-QqfLuO3qf8:5yN-aHcrVuk:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=-QqfLuO3qf8:5yN-aHcrVuk:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=-QqfLuO3qf8:5yN-aHcrVuk:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/-QqfLuO3qf8/Gains-Stock-141406-AMAT"">View article...</A></p></body></html>"
|"CRT Capital"||"3/24/2014 9:25:00 AM"|"Comstock Resources, Inc. (CRK) rated Buy  with price target $29 by CRT Capital"|"CRT Capital rated Buy Comstock Resources, Inc. (NYSE: CRK) on 03/24/2014, when the stock price was $21.27. Since then, Comstock Resources, Inc. has gained 23.37% as of 04/15/2014's recent price of $26.24. If you would have followed this CRT Capital's recommendation on CRK, you would have gained 23.36% of your investment in 22 days.
Rated Date: 3/24/2014 9:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=l3v36RSyLzU:e_Ovlj7NeXI:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=l3v36RSyLzU:e_Ovlj7NeXI:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/l3v36RSyLzU/Gains-Stock-141422-CRK> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>CRT Capital rated Buy Comstock Resources, Inc. (NYSE: CRK) on 03/24/2014, when the stock price was $21.27. Since then, Comstock Resources, Inc. has gained 23.37% as of 04/15/2014's recent price of $26.24.</br> If you would have followed this CRT Capital's recommendation on CRK, you would have gained 23.36% of your investment in 22 days.<br />Rated Date: 3/24/2014 9:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=l3v36RSyLzU:e_Ovlj7NeXI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=l3v36RSyLzU:e_Ovlj7NeXI:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=l3v36RSyLzU:e_Ovlj7NeXI:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/l3v36RSyLzU/Gains-Stock-141422-CRK"">View article...</A></p></body></html>"
|"Wells Fargo"||"3/24/2014 8:25:00 AM"|"Susser Holdings Corporation (SUSS) downgraded to Market Perform  by Wells Fargo"|"Wells Fargo rated Market Perform Susser Holdings Corporation (NYSE: SUSS) on 03/24/2014. Previously Wells Fargo rated Outperform Susser Holdings Corporation (NYSE: SUSS) on 04/04/2013., when the stock price was $50.20. Since then, Susser Holdings Corporation has gained 23.21% as of 03/24/2014's recent price of $61.85. If you would have followed the previous Wells Fargo's recommendation on SUSS, you would have gained 23.2% of your investment in 354 days.
Rated Date: 3/24/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=mxALOcqfOkM:5BiqTrOXMqg:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=mxALOcqfOkM:5BiqTrOXMqg:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/mxALOcqfOkM/Gains-Stock-141390-SUSS> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wells Fargo rated Market Perform Susser Holdings Corporation (NYSE: SUSS) on 03/24/2014. Previously Wells Fargo rated Outperform Susser Holdings Corporation (NYSE: SUSS) on 04/04/2013., when the stock price was $50.20. Since then, Susser Holdings Corporation has gained 23.21% as of 03/24/2014's recent price of $61.85.</br> If you would have followed the previous Wells Fargo's recommendation on SUSS, you would have gained 23.2% of your investment in 354 days.<br />Rated Date: 3/24/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=mxALOcqfOkM:5BiqTrOXMqg:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=mxALOcqfOkM:5BiqTrOXMqg:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=mxALOcqfOkM:5BiqTrOXMqg:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/mxALOcqfOkM/Gains-Stock-141390-SUSS"">View article...</A></p></body></html>"
|"Argus"||"3/24/2014 8:25:00 AM"|"Gannett Co., Inc. (GCI) rated Buy  with price target $35 by Argus"|"Argus rated Buy Gannett Co., Inc. (NYSE: GCI) on 03/24/2014. Previously Argus rated Buy Gannett Co., Inc. (NYSE: GCI) on 06/04/2013., when the stock price was $21.18. Since then, Gannett Co., Inc. has gained 22.52% as of 04/15/2014's recent price of $25.95. If you would have followed the previous Argus's recommendation on GCI, you would have gained 22.52% of your investment in 315 days.
Rated Date: 3/24/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=qcqj9YnBwYg:O79YSHceo1Q:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=qcqj9YnBwYg:O79YSHceo1Q:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/qcqj9YnBwYg/Gains-Stock-141385-GCI> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus rated Buy Gannett Co., Inc. (NYSE: GCI) on 03/24/2014. Previously Argus rated Buy Gannett Co., Inc. (NYSE: GCI) on 06/04/2013., when the stock price was $21.18. Since then, Gannett Co., Inc. has gained 22.52% as of 04/15/2014's recent price of $25.95.</br> If you would have followed the previous Argus's recommendation on GCI, you would have gained 22.52% of your investment in 315 days.<br />Rated Date: 3/24/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=qcqj9YnBwYg:O79YSHceo1Q:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=qcqj9YnBwYg:O79YSHceo1Q:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=qcqj9YnBwYg:O79YSHceo1Q:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/qcqj9YnBwYg/Gains-Stock-141385-GCI"">View article...</A></p></body></html>"
|"Northland Capital"||"3/24/2014 8:25:00 AM"|"Ring Energy Inc (REI) rated Outperform  with price target $24 by Northland Capital"|"Ring Energy Inc (AMEX: REI) rated Outperform with price target $24 by Northland Capital
Rated Date: 3/24/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=W_-Hg-rtcnM:xCPEr_rxI50:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=W_-Hg-rtcnM:xCPEr_rxI50:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/W_-Hg-rtcnM/Gains-Stock-141405-REI> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Ring Energy Inc (AMEX: REI) rated Outperform  with price target $24 by Northland Capital<br />Rated Date: 3/24/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=W_-Hg-rtcnM:xCPEr_rxI50:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=W_-Hg-rtcnM:xCPEr_rxI50:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=W_-Hg-rtcnM:xCPEr_rxI50:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/W_-Hg-rtcnM/Gains-Stock-141405-REI"">View article...</A></p></body></html>"
|"Stifel"||"8/28/2014 5:55:00 PM"|"Palo Alto Networks Inc. (PANW) rated Buy  with price target $100 by Stifel"|"Stifel rated Buy Palo Alto Networks Inc. (NYSE: PANW) on 08/28/2014. Previously Stifel rated Buy Palo Alto Networks Inc. (NYSE: PANW) on 01/22/2014., when the stock price was $62.02. Since then, Palo Alto Networks Inc. has gained 38.00% as of 08/27/2014's recent price of $85.59. If you would have followed the previous Stifel's recommendation on PANW, you would have gained 38% of your investment in 217 days.
Rated Date: 8/28/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=GqV_6QE5vZ8:Lq5Md2X6ZJM:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=GqV_6QE5vZ8:Lq5Md2X6ZJM:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/GqV_6QE5vZ8/Gains-Stock-143408-PANW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel rated Buy Palo Alto Networks Inc. (NYSE: PANW) on 08/28/2014. Previously Stifel rated Buy Palo Alto Networks Inc. (NYSE: PANW) on 01/22/2014., when the stock price was $62.02. Since then, Palo Alto Networks Inc. has gained 38.00% as of 08/27/2014's recent price of $85.59.</br> If you would have followed the previous Stifel's recommendation on PANW, you would have gained 38% of your investment in 217 days.<br />Rated Date: 8/28/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=GqV_6QE5vZ8:Lq5Md2X6ZJM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=GqV_6QE5vZ8:Lq5Md2X6ZJM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=GqV_6QE5vZ8:Lq5Md2X6ZJM:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/GqV_6QE5vZ8/Gains-Stock-143408-PANW"">View article...</A></p></body></html>"
|"Stifel"||"8/28/2014 5:55:00 PM"|"Fortinet, Inc. (FTNT) downgraded to Hold  by Stifel"|"Fortinet, Inc. (NASDAQ: FTNT) downgraded to Hold by Stifel
Rated Date: 8/28/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=JgPJ4rKrnDs:_csfRIIoX8Y:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=JgPJ4rKrnDs:_csfRIIoX8Y:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/JgPJ4rKrnDs/Gains-Stock-143409-FTNT> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Fortinet, Inc. (NASDAQ: FTNT) downgraded to Hold  by Stifel<br />Rated Date: 8/28/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=JgPJ4rKrnDs:_csfRIIoX8Y:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=JgPJ4rKrnDs:_csfRIIoX8Y:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=JgPJ4rKrnDs:_csfRIIoX8Y:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/JgPJ4rKrnDs/Gains-Stock-143409-FTNT"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"8/28/2014 5:55:00 PM"|"21Vianet Group Inc. (VNET) rated Buy  with price target $35 by Canaccord Genuity"|"Canaccord Genuity rated Buy 21Vianet Group Inc. (NASDAQ: VNET) on 08/28/2014. Previously Canaccord Genuity rated Buy 21Vianet Group Inc. (NASDAQ: VNET) on 03/07/2014., when the stock price was $26.14. Since then, 21Vianet Group Inc. has gained 15.00% as of 08/27/2014's recent price of $30.06. If you would have followed the previous Canaccord Genuity's recommendation on VNET, you would have gained 14.99% of your investment in 173 days.
Rated Date: 8/28/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=scaP6LhganU:nP120aYWvXE:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=scaP6LhganU:nP120aYWvXE:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/scaP6LhganU/Gains-Stock-143411-VNET> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity rated Buy 21Vianet Group Inc. (NASDAQ: VNET) on 08/28/2014. Previously Canaccord Genuity rated Buy 21Vianet Group Inc. (NASDAQ: VNET) on 03/07/2014., when the stock price was $26.14. Since then, 21Vianet Group Inc. has gained 15.00% as of 08/27/2014's recent price of $30.06.</br> If you would have followed the previous Canaccord Genuity's recommendation on VNET, you would have gained 14.99% of your investment in 173 days.<br />Rated Date: 8/28/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=scaP6LhganU:nP120aYWvXE:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=scaP6LhganU:nP120aYWvXE:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=scaP6LhganU:nP120aYWvXE:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/scaP6LhganU/Gains-Stock-143411-VNET"">View article...</A></p></body></html>"
|"DA Davidson"||"8/28/2014 5:55:00 PM"|"LULULEMON ATHLETICA INC (LULU) downgraded to Neutral  with price target $44 by DA Davidson"|"LULULEMON ATHLETICA INC (NASDAQ: LULU) downgraded to Neutral with price target $44 by DA Davidson
Rated Date: 8/28/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=oCuRmAwy2CE:yidb46zsvKY:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=oCuRmAwy2CE:yidb46zsvKY:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/oCuRmAwy2CE/Gains-Stock-143400-LULU> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>LULULEMON ATHLETICA INC (NASDAQ: LULU) downgraded to Neutral  with price target $44 by DA Davidson<br />Rated Date: 8/28/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=oCuRmAwy2CE:yidb46zsvKY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=oCuRmAwy2CE:yidb46zsvKY:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=oCuRmAwy2CE:yidb46zsvKY:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/oCuRmAwy2CE/Gains-Stock-143400-LULU"">View article...</A></p></body></html>"
|"Stifel"||"8/28/2014 5:55:00 PM"|"Check Point Software Technologies Ltd. (CHKP) downgraded to Hold  by Stifel"|"Check Point Software Technologies Ltd. (NASDAQ: CHKP) downgraded to Hold by Stifel
Rated Date: 8/28/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=RMt4him6TyI:I2nTZ_WYamw:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=RMt4him6TyI:I2nTZ_WYamw:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/RMt4him6TyI/Gains-Stock-143410-CHKP> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Check Point Software Technologies Ltd. (NASDAQ: CHKP) downgraded to Hold  by Stifel<br />Rated Date: 8/28/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=RMt4him6TyI:I2nTZ_WYamw:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=RMt4him6TyI:I2nTZ_WYamw:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=RMt4him6TyI:I2nTZ_WYamw:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/RMt4him6TyI/Gains-Stock-143410-CHKP"">View article...</A></p></body></html>"
