"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Canaccord Genuity"||"8/29/2014 11:55:00 PM"|"Veeva Systems Inc. (NYSE: VEEV) reiterated to Buy with price target $33 by Canaccord Genuity"|"Canaccord Genuity reiterated Veeva Systems Inc. (NYSE: VEEV) to Buy with price target $33. Previously Canaccord Genuity reiterated Veeva Systems Inc. (NYSE: VEEV) to Buy with price target $48 on 12/06/2013, when the stock price was $43.80. Since then, Veeva Systems Inc.'s stock price has lost 33% as of 08/29/2014's recent price of $29.50. If you would have followed the previous Canaccord Genuity's recommendation on VEEV, you would have lost 33% of your investment in 266 days.
Rated Date: 8/29/2014 2:25:00 PM	


View article... <http://www.gainerstoday.com/article-143443> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Veeva Systems Inc. (NYSE: VEEV) to Buy with price target $33. Previously Canaccord Genuity reiterated Veeva Systems Inc. (NYSE: VEEV) to Buy with price target $48  on 12/06/2013, when the stock price was $43.80. Since then, Veeva Systems Inc.'s stock price has  lost 33% as of 08/29/2014's recent price of $29.50.</br> If you would have followed the previous Canaccord Genuity's recommendation on VEEV, you would have lost 33% of your investment in 266 days.<br />Rated Date: 8/29/2014 2:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143443"">View article...</A></p></body></html>"
|"Argus"||"8/29/2014 11:55:00 PM"|"Boston Properties, Inc. (NYSE: BXP) reiterated to Buy with price target $130 by Argus"|"Here is more proof that the Argus rating can guide you in smart investing. Argus reiterated Boston Properties, Inc. (NYSE: BXP) to Buy with price target $130 with today's price of $121.22. Argus rated Boston Properties, Inc. (NYSE: BXP) to Buy with price target $120 on 07/14/2011, when the price was $109.02. Boston Properties, Inc.'s stock price gained 11% since then. By following the previous Argus's recommendation on BXP, you would have gained 11% in 1142 days.
Rated Date: 8/29/2014 2:25:00 PM	


View article... <http://www.gainerstoday.com/article-143442> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Here is more proof that the Argus rating can guide you in smart investing. Argus reiterated Boston Properties, Inc. (NYSE: BXP) to Buy with price target $130 with today's price of $121.22. Argus rated Boston Properties, Inc. (NYSE: BXP) to Buy with price target $120  on 07/14/2011, when the price was $109.02. Boston Properties, Inc.'s stock price gained 11% since then. </br> By following the previous Argus's recommendation on BXP, you would have  gained 11% in 1142 days.<br />Rated Date: 8/29/2014 2:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143442"">View article...</A></p></body></html>"
|"FBR Capital"||"8/29/2014 11:55:00 PM"|"Big Lots, Inc. (NYSE: BIG) reiterated to Outperform with price target $59 by FBR Capital"|"FBR Capital reiterated Big Lots, Inc. (NYSE: BIG) to Outperform with price target $59. Previously FBR Capital rated Outperform with price target $45 Big Lots, Inc. (NYSE: BIG) on 03/10/2014, when the stock price was $37.14. Since then, Big Lots, Inc.'s stock price has gained 24% as of 08/29/2014's recent price of $46.09. If you would have followed the previous FBR Capital's recommendation on BIG, you would have gained 24% of your investment in 172 days.
Rated Date: 8/29/2014 2:25:00 PM	


View article... <http://www.gainerstoday.com/article-143441> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital reiterated Big Lots, Inc. (NYSE: BIG) to Outperform with price target $59. Previously FBR Capital rated Outperform with price target $45 Big Lots, Inc. (NYSE: BIG) on 03/10/2014, when the stock price was $37.14. Since then, Big Lots, Inc.'s stock price has  gained 24% as of 08/29/2014's recent price of $46.09.</br> If you would have followed the previous FBR Capital's recommendation on BIG, you would have gained 24% of your investment in 172 days.<br />Rated Date: 8/29/2014 2:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143441"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"8/29/2014 10:55:00 PM"|"Avago Tech (NASDAQ: AVGO) reiterated to Buy with price target $95 by Canaccord Genuity"|"Canaccord Genuity reiterated Avago Tech (NASDAQ: AVGO) to Buy with price target $95. Previously Canaccord Genuity reiterated Avago Tech (NASDAQ: AVGO) to Buy with price target $65 on 12/17/2013, when the stock price was $53.56. Since then, Avago Tech's stock price has gained 55% as of 08/29/2014's recent price of $82.97. If you would have followed the previous Canaccord Genuity's recommendation on AVGO, you would have gained 55% of your investment in 255 days.
Rated Date: 8/29/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143439> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Avago Tech (NASDAQ: AVGO) to Buy with price target $95. Previously Canaccord Genuity reiterated Avago Tech (NASDAQ: AVGO) to Buy with price target $65  on 12/17/2013, when the stock price was $53.56. Since then, Avago Tech's stock price has  gained 55% as of 08/29/2014's recent price of $82.97.</br> If you would have followed the previous Canaccord Genuity's recommendation on AVGO, you would have gained 55% of your investment in 255 days.<br />Rated Date: 8/29/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143439"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"8/29/2014 9:55:00 PM"|"Splunk (NASDAQ: SPLK) reiterated to Buy with price target $60 by Canaccord Genuity"|"The Canaccord Genuity advised against investing in this stock and the price has fallen for a loss. The price fell from $95.66 on 02/28/2014 to $54.26 on 08/29/2014. Canaccord Genuity reiterated Splunk (NASDAQ: SPLK) to Buy with price target $60 with today's price of $54.26. Canaccord Genuity rated Splunk (NASDAQ: SPLK) to Buy with price target $115 on 02/28/2014, when the price was $95.66. Splunk's stock price lost 43% since then. By following the previous Canaccord Genuity's recommendation on SPLK, you would have lost 43% in 182 days.
Rated Date: 8/29/2014 12:25:00 PM	


View article... <http://www.gainerstoday.com/article-143438> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>The Canaccord Genuity advised against investing in this stock and the price has fallen for a loss. The price fell from $95.66 on 02/28/2014 to $54.26 on 08/29/2014. Canaccord Genuity reiterated Splunk (NASDAQ: SPLK) to Buy with price target $60 with today's price of $54.26. Canaccord Genuity rated Splunk (NASDAQ: SPLK) to Buy with price target $115  on 02/28/2014, when the price was $95.66. Splunk's stock price lost 43% since then. </br> By following the previous Canaccord Genuity's recommendation on SPLK, you would have  lost 43% in 182 days.<br />Rated Date: 8/29/2014 12:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143438"">View article...</A></p></body></html>"
|"UBS"||"8/29/2014 8:55:00 PM"|"Splunk (NASDAQ: SPLK) reiterated to Buy with price target $55 by UBS"|"UBS reiterated Splunk (NASDAQ: SPLK) to Buy with price target $55. Previously UBS rated Buy with price target $56 Splunk (NASDAQ: SPLK) on 05/30/2014, when the stock price was $41.86. Since then, Splunk's stock price has gained 30% as of 08/29/2014's recent price of $54.43. If you would have followed the previous UBS's recommendation on SPLK, you would have gained 30% of your investment in 91 days.
Rated Date: 8/29/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143437> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Splunk (NASDAQ: SPLK) to Buy with price target $55. Previously UBS rated Buy with price target $56 Splunk (NASDAQ: SPLK) on 05/30/2014, when the stock price was $41.86. Since then, Splunk's stock price has  gained 30% as of 08/29/2014's recent price of $54.43.</br> If you would have followed the previous UBS's recommendation on SPLK, you would have gained 30% of your investment in 91 days.<br />Rated Date: 8/29/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143437"">View article...</A></p></body></html>"
|"MKM Partners"||"8/29/2014 8:55:00 PM"|"Avago Tech (NASDAQ: AVGO) reiterated to Buy with price target $88 by MKM Partners"|"
Rated Date: 8/29/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143436> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><br />Rated Date: 8/29/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143436"">View article...</A></p></body></html>"
|"Howard Weil"||"8/29/2014 6:55:00 PM"|"Tetra Technologies, Inc. (NYSE: TTI) reiterated to Sector Perform with price target $15 by Howard Weil"|"Howard Weil reiterated Tetra Technologies, Inc. (NYSE: TTI) to Sector Perform with price target $15. Previously Howard Weil reiterated Tetra Technologies, Inc. (NYSE: TTI) to Sector Perform with price target $14 on 01/09/2014, when the stock price was $11.31.
Rated Date: 8/29/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143435> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil reiterated Tetra Technologies, Inc. (NYSE: TTI) to Sector Perform with price target $15. Previously Howard Weil reiterated Tetra Technologies, Inc. (NYSE: TTI) to Sector Perform with price target $14  on 01/09/2014, when the stock price was $11.31.<br />Rated Date: 8/29/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143435"">View article...</A></p></body></html>"
|"B. Riley & Co"||"8/29/2014 6:55:00 PM"|"Coty (NYSE: COTY) reiterated to Neutral with price target $14 by B. Riley & Co"|"
Rated Date: 8/29/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143434> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><br />Rated Date: 8/29/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143434"">View article...</A></p></body></html>"
|"FBR Capital"||"8/29/2014 5:55:00 PM"|"Splunk (NASDAQ: SPLK) reiterated to Outperform with price target $67 by FBR Capital"|"FBR Capital reiterated Splunk (NASDAQ: SPLK) to Outperform with price target $67. Previously FBR Capital rated Outperform with price target $120 Splunk (NASDAQ: SPLK) on 02/28/2014, when the stock price was $92.75.
Rated Date: 8/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143433> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital reiterated Splunk (NASDAQ: SPLK) to Outperform with price target $67. Previously FBR Capital rated Outperform with price target $120 Splunk (NASDAQ: SPLK) on 02/28/2014, when the stock price was $92.75.<br />Rated Date: 8/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143433"">View article...</A></p></body></html>"
|"FBR Capital"||"8/29/2014 5:55:00 PM"|"TripAdvisor LLC (NASDAQ: TRIP) reiterated to Mkt Perform with price target $100 by FBR Capital"|"FBR Capital reiterated TripAdvisor LLC (NASDAQ: TRIP) to Mkt Perform with price target $100. Previously, FBR Capital rated TripAdvisor LLC (NASDAQ: TRIP) to Mkt Perform with price target $70 on 10/23/2013, when the stock price was valued at $75.45.
Rated Date: 8/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143432> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital reiterated TripAdvisor LLC (NASDAQ: TRIP) to Mkt Perform with price target $100. Previously, FBR Capital rated TripAdvisor LLC (NASDAQ: TRIP) to Mkt Perform with price target $70  on 10/23/2013, when the stock price was valued at $75.45.<br />Rated Date: 8/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143432"">View article...</A></p></body></html>"
|"FBR Capital"||"8/29/2014 5:55:00 PM"|"Liberty Interactive Corporation (NASDAQ: LVNTA) reiterated to Outperform with price target $49 by FBR Capital"|"FBR Capital reiterated Liberty Interactive Corporation (NASDAQ: LVNTA) to Outperform with price target $49. Previously FBR Capital reiterated Liberty Interactive Corporation (NASDAQ: LVNTA) to Outperform with price target $163 on 02/25/2014, when the stock price was $70.71.
Rated Date: 8/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143431> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital reiterated Liberty Interactive Corporation (NASDAQ: LVNTA) to Outperform with price target $49. Previously FBR Capital reiterated Liberty Interactive Corporation (NASDAQ: LVNTA) to Outperform with price target $163  on 02/25/2014, when the stock price was $70.71.<br />Rated Date: 8/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143431"">View article...</A></p></body></html>"
|"Oppenheimer"||"8/29/2014 5:55:00 PM"|"Avago Tech (NASDAQ: AVGO) reiterated to Outperform with price target $100 by Oppenheimer"|"Oppenheimer reiterated Avago Tech (NASDAQ: AVGO) to Outperform with price target $100. Previously Oppenheimer rated Outperform with price target $70 Avago Tech (NASDAQ: AVGO) on 02/20/2014, when the stock price was $59.00.
Rated Date: 8/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143429> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer reiterated Avago Tech (NASDAQ: AVGO) to Outperform with price target $100. Previously Oppenheimer rated Outperform with price target $70 Avago Tech (NASDAQ: AVGO) on 02/20/2014, when the stock price was $59.00.<br />Rated Date: 8/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143429"">View article...</A></p></body></html>"
|"FBR Capital"||"9/2/2014 6:55:00 PM"|"Big Lots, Inc. (NYSE: BIG) reiterated to Outperform with price target $59 by FBR Capital"|"FBR Capital reiterated Big Lots, Inc. (NYSE: BIG) to Outperform with price target $59. Previously FBR Capital rated Outperform with price target $59 Big Lots, Inc. (NYSE: BIG) on 08/29/2014, when the stock price was $46.09.
Rated Date: 9/2/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143465> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital reiterated Big Lots, Inc. (NYSE: BIG) to Outperform with price target $59. Previously FBR Capital rated Outperform with price target $59 Big Lots, Inc. (NYSE: BIG) on 08/29/2014, when the stock price was $46.09.<br />Rated Date: 9/2/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143465"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/2/2014 6:55:00 PM"|"Chevrontexaco Corporation (NYSE: CVX) reiterated to Outperform with price target $140 by Oppenheimer"|"Oppenheimer reiterated Chevrontexaco Corporation (NYSE: CVX) to Outperform with price target $140. Previously Oppenheimer reiterated Chevrontexaco Corporation (NYSE: CVX) to Outperform with price target $130 on 01/16/2012, when the stock price was $106.72.
Rated Date: 9/2/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143463> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer reiterated Chevrontexaco Corporation (NYSE: CVX) to Outperform with price target $140. Previously Oppenheimer reiterated Chevrontexaco Corporation (NYSE: CVX) to Outperform with price target $130  on 01/16/2012, when the stock price was $106.72.<br />Rated Date: 9/2/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143463"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/2/2014 5:55:00 PM"|"Palo Alto Networks Inc. (NYSE: PANW) reiterated to Outperform with price target $90 by Oppenheimer"|"Oppenheimer reiterated Palo Alto Networks Inc. (NYSE: PANW) to Outperform with price target $90. Previously, Oppenheimer rated Palo Alto Networks Inc. (NYSE: PANW) to Outperform with price target $80 on 05/29/2014, when the stock price was valued at $73.17.
Rated Date: 9/2/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143460> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer reiterated Palo Alto Networks Inc. (NYSE: PANW) to Outperform with price target $90. Previously, Oppenheimer rated Palo Alto Networks Inc. (NYSE: PANW) to Outperform with price target $80  on 05/29/2014, when the stock price was valued at $73.17.<br />Rated Date: 9/2/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143460"">View article...</A></p></body></html>"
|"Wunderlich"||"9/2/2014 5:55:00 PM"|"Tetra Technologies, Inc. (NYSE: TTI) reiterated to Buy with price target $17 by Wunderlich"|"Wunderlich reiterated Tetra Technologies, Inc. (NYSE: TTI) to Buy with price target $17. Previously Wunderlich reiterated Tetra Technologies, Inc. (NYSE: TTI) to Buy with price target $15 on 08/09/2013, when the stock price was $11.26.
Rated Date: 9/2/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143459> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich reiterated Tetra Technologies, Inc. (NYSE: TTI) to Buy with price target $17. Previously Wunderlich reiterated Tetra Technologies, Inc. (NYSE: TTI) to Buy with price target $15  on 08/09/2013, when the stock price was $11.26.<br />Rated Date: 9/2/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143459"">View article...</A></p></body></html>"
|"Needham"||"9/2/2014 5:55:00 PM"|"3d Systems Corporation (NYSE: DDD) reiterated to Buy with price target $65 by Needham"|"Needham reiterated 3d Systems Corporation (NYSE: DDD) to Buy with price target $65. Needham rated 3d Systems Corporation (NYSE: DDD) to Buy with price target $40 on 10/10/2012, when the price was $23.22. 
Rated Date: 9/2/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143458> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham reiterated 3d Systems Corporation (NYSE: DDD) to Buy with price target $65. Needham rated 3d Systems Corporation (NYSE: DDD) to Buy with price target $40  on 10/10/2012, when the price was $23.22. <br />Rated Date: 9/2/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143458"">View article...</A></p></body></html>"
|"Needham"||"9/2/2014 5:55:00 PM"|"Maxim Integrated Products, Inc. (NASDAQ: MXIM) reiterated to Buy with price target $35 by Needham"|"Needham reiterated Maxim Integrated Products, Inc. (NASDAQ: MXIM) to Buy with price target $35. Previously Needham rated Buy with price target $32 Maxim Integrated Products, Inc. (NASDAQ: MXIM) on 10/26/2012, when the stock price was $27.72.
Rated Date: 9/2/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143457> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham reiterated Maxim Integrated Products, Inc. (NASDAQ: MXIM) to Buy with price target $35. Previously Needham rated Buy with price target $32 Maxim Integrated Products, Inc. (NASDAQ: MXIM) on 10/26/2012, when the stock price was $27.72.<br />Rated Date: 9/2/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143457"">View article...</A></p></body></html>"
|"DA Davidson"||"9/2/2014 7:55:00 PM"|"Avago Tech (NASDAQ: AVGO) reiterated to Neutral with price target $84 by DA Davidson"|"DA Davidson reiterated Avago Tech (NASDAQ: AVGO) to Neutral with price target $84. Previously, DA Davidson rated Avago Tech (NASDAQ: AVGO) to Neutral with price target $64 on 02/14/2014, when the stock price was valued at $58.08. Since then, Avago Tech's stock price has gained 46% as of 09/02/2014's recent price of $84.57.
Rated Date: 9/2/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143468> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson reiterated Avago Tech (NASDAQ: AVGO) to Neutral with price target $84. Previously, DA Davidson rated Avago Tech (NASDAQ: AVGO) to Neutral with price target $64  on 02/14/2014, when the stock price was valued at $58.08. Since then, Avago Tech's stock price has  gained 46% as of 09/02/2014's recent price of $84.57.<br />Rated Date: 9/2/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143468"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/2/2014 5:55:00 PM"|"Osi Systems, Inc. (NASDAQ: OSIS) reiterated to Perform with price target $66 by Oppenheimer"|"Oppenheimer reiterated Osi Systems, Inc. (NASDAQ: OSIS) to Perform with price target $66. Previously Oppenheimer rated Outperform with price target $72 Osi Systems, Inc. (NASDAQ: OSIS) on 11/16/2012, when the stock price was $59.68.
Rated Date: 9/2/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143449> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer reiterated Osi Systems, Inc. (NASDAQ: OSIS) to Perform with price target $66. Previously Oppenheimer rated Outperform with price target $72 Osi Systems, Inc. (NASDAQ: OSIS) on 11/16/2012, when the stock price was $59.68.<br />Rated Date: 9/2/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143449"">View article...</A></p></body></html>"
|"UBS"||"9/3/2014 1:55:00 AM"|"Amphenol Corporation (NYSE: APH) reiterated to Neutral with price target $105 by UBS"|"UBS reiterated Amphenol Corporation (NYSE: APH) to Neutral with price target $105. Previously UBS rated Neutral with price target $95 Amphenol Corporation (NYSE: APH) on 01/23/2014, when the stock price was $88.84.
Rated Date: 9/2/2014 4:25:00 PM	


View article... <http://www.gainerstoday.com/article-143473> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Amphenol Corporation (NYSE: APH) to Neutral with price target $105. Previously UBS rated Neutral with price target $95 Amphenol Corporation (NYSE: APH) on 01/23/2014, when the stock price was $88.84.<br />Rated Date: 9/2/2014 4:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143473"">View article...</A></p></body></html>"
