"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Eric Niederer"||"8/11/2014 11:35:28 AM"|"UPDATE: JP Morgan Downgrades Oshkosh"|"In a note released Monday, JP Morgan analyst Ann Duignan downgraded shares of Oshkosh (NYSE: OSK <http://www.benzinga.com/stock/osk#NYSE> ) from Overweight to Neutral and lowered the price target from $57 to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/A3ah8ZSgvGw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/A3ah8ZSgvGw/update-jp-morgan-downgrades-oshkosh> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Monday, JP Morgan analyst Ann Duignan downgraded shares of <strong>Oshkosh </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/osk#NYSE"">OSK</a>) from Overweight to Neutral and lowered the price target from $57 to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/A3ah8ZSgvGw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/A3ah8ZSgvGw/update-jp-morgan-downgrades-oshkosh"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/11/2014 11:23:08 AM"|"TH Capital Outlines SINA's Headwinds"|"SINA (NASDAQ: SINA <http://www.benzinga.com/stock/sina#NASDAQ> ) shares are trending higher despite a downgrade from T.H. Capital from Buy to Hold. Analyst Tian Hou highlights two primary headwinds.


Video License


SINA had its online video license revoked by the Chinese government, disrupting its ability to capitalize on advertising sales.

Hou wrote: “The World ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/-HXIutVdyeI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/-HXIutVdyeI/th-capital-outlines-sinas-headwinds> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>SINA</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/sina#NASDAQ"">SINA</a>) shares are trending higher despite a downgrade from T.H. Capital from Buy to Hold. Analyst Tian Hou highlights two primary headwinds.</p> <h3>  Video License</h3> <p>  SINA had its online video license revoked by the Chinese government, disrupting its ability to capitalize on advertising sales.</p> <p>  Hou wrote: &ldquo;The World ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/-HXIutVdyeI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/-HXIutVdyeI/th-capital-outlines-sinas-headwinds"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/11/2014 3:30:18 PM"|"Morgan Stanley: Sectors To Buy As S&P 500 Poised For 2050"|"Morgan Stanley was bold with its recommendations in a report on sectors to buy for bullish investors.

""With the market off its highs and our view of EPS unchanged, we are once again bullish, buying consumer discretionary, technology, and energy, while maintaining our overweight in healthcare, in anticipation of hitting new highs over the coming months,"" the note began.


S&P 500


Morgan Stanley sees 2,050 on the S&P 500 in one year (5.5 percent upside). Reasons for the upside include an improving economy, higher inflation adjusted yields and an easy money policy from the Federal Reserve.

Regarding ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/3fTEZtA_7EI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/3fTEZtA_7EI/morgan-stanley-sectors-to-buy-as-s-p-500-poised-for-2050> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Morgan Stanley was bold with its recommendations in a report on sectors to buy for bullish investors.</p> <p>  &quot;With the market off its highs and our view of EPS unchanged, we are once again bullish, buying consumer discretionary, technology, and energy, while maintaining our overweight in healthcare, in anticipation of hitting new highs over the coming months,&quot; the note began.</p> <h3>  S&amp;P 500</h3> <p>  Morgan Stanley sees 2,050 on the S&amp;P 500 in one year (5.5 percent upside). Reasons for the upside include an improving economy, higher inflation adjusted yields and an easy money policy from the Federal Reserve.</p> <p>  Regarding ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/3fTEZtA_7EI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/3fTEZtA_7EI/morgan-stanley-sectors-to-buy-as-s-p-500-poised-for-2050"">View article...</A></p></body></html>"
|"Lisa Levin"||"8/12/2014 9:20:36 AM"|"Benzinga's Top Downgrades"|"Analysts at FBR Capital downgraded Applied Micro Circuits (NASDAQ: AMCC <http://www.benzinga.com/stock/amcc#NASDAQ> ) from Outperform to Market Perform. The target price for Applied Micro Circuits has been lowered from $11.00 to $10.00. Applied Micro Circuits' shares closed at ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/Av3OJSBPOm4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/Av3OJSBPOm4/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at FBR Capital downgraded Applied Micro Circuits (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/amcc#NASDAQ"">AMCC</a>) from Outperform to Market Perform. The target price for Applied Micro Circuits has been lowered from $11.00 to $10.00. Applied Micro Circuits&#039; shares closed at ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/Av3OJSBPOm4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/Av3OJSBPOm4/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/12/2014 9:12:00 AM"|"FBR Capital Downgrades Walter Investment Management To Market Perform"|"Analysts at FBR Capital downgraded Walter Investment Management (AMEX: WAC) from Outperform to Market Perform.

Walter Investment Management shares ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/8_ONDAaLQUE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/8_ONDAaLQUE/fbr-capital-downgrades-walter-investment-management-to-mark> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at FBR Capital downgraded Walter Investment Management (AMEX: WAC) from Outperform to Market Perform.</p> <p>Walter Investment Management shares ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/8_ONDAaLQUE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/8_ONDAaLQUE/fbr-capital-downgrades-walter-investment-management-to-mark"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/12/2014 8:51:19 AM"|"Raymond James Downgrades Whiting USA Trust I To  Underperform"|"Analysts at Raymond James downgraded Whiting USA Trust I (NYSE: WHX <http://www.benzinga.com/stock/whx#NYSE> ) from Market Perform to Underperform.

Whiting USA ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/Izff3LfBchA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/Izff3LfBchA/raymond-james-downgrades-whiting-usa-trust-i-to-underperfor> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Raymond James downgraded Whiting USA Trust I (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/whx#NYSE"">WHX</a>) from Market Perform to Underperform.</p> <p>Whiting USA ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/Izff3LfBchA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/Izff3LfBchA/raymond-james-downgrades-whiting-usa-trust-i-to-underperfor"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/12/2014 8:28:09 AM"|"China International Capital Downgrades NetEase To Hold"|"Analysts at China International Capital downgraded NetEase (NASDAQ: NTES <http://www.benzinga.com/stock/ntes#NASDAQ> ) from Buy to Hold.

The target price for NetEase ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/sUF1DzLhqgg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/sUF1DzLhqgg/china-international-capital-downgrades-netease-to-hold> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at China International Capital downgraded NetEase (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ntes#NASDAQ"">NTES</a>) from Buy to Hold.</p> <p>The target price for NetEase ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/sUF1DzLhqgg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/sUF1DzLhqgg/china-international-capital-downgrades-netease-to-hold"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/12/2014 7:17:15 AM"|"FBR Capital Downgrades Applied Micro Circuits To Market Perform"|"Analysts at FBR Capital downgraded Applied Micro Circuits (NASDAQ: AMCC <http://www.benzinga.com/stock/amcc#NASDAQ> ) from Outperform to Market Perform.

The target price for Applied Micro ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/05KPx-QL6is> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/05KPx-QL6is/fbr-capital-downgrades-applied-micro-circuits-to-market-per> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at FBR Capital downgraded Applied Micro Circuits (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/amcc#NASDAQ"">AMCC</a>) from Outperform to Market Perform.</p> <p>The target price for Applied Micro ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/05KPx-QL6is"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/05KPx-QL6is/fbr-capital-downgrades-applied-micro-circuits-to-market-per"">View article...</A></p></body></html>"
|"John Seward"||"8/12/2014 11:18:55 AM"|"Macquarie Upgrades Union Pacific, Kansas City; Revisits Railroad Sector"|"Union Pacific (NYSE: UNP <http://www.benzinga.com/stock/unp#NYSE> ) trended up slightly on Tuesday after one analyst named it his top pick in the railroad sector.

Macquarie's Cleo Zagrean revisited ratings on a batch of stocks in the sector and upgraded Union Pacific from Neutral to Outperform.

Union Pacific is digging out from under rail network congestion problems faster than competition and it's less dependent on shipping Eastern coal. That, coupled with an analysts' conference slated by the company for November that could drive the shares higher, led ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/PurcJQl9Z6I> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/PurcJQl9Z6I/macquarie-upgrades-union-pacific-kansas-city-revisits-ra> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Union Pacific</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/unp#NYSE"">UNP</a>) trended up slightly on Tuesday after one analyst named it his top pick in the railroad sector.</p> <p>  Macquarie&#39;s Cleo Zagrean revisited ratings on a batch of stocks in the sector and upgraded Union Pacific from Neutral to Outperform.</p> <p>  Union Pacific is digging out from under rail network congestion problems faster than competition and it&#39;s less dependent on shipping Eastern coal. That, coupled with an analysts&#39; conference slated by the company for November that could drive the shares higher, led ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/PurcJQl9Z6I"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/PurcJQl9Z6I/macquarie-upgrades-union-pacific-kansas-city-revisits-ra"">View article...</A></p></body></html>"
|"Ali Berri"||"8/12/2014 2:56:40 PM"|"UPDATE: Lake Street Capital Markets Downgrades Alteva"|"In a report released Tuesday, Lake Street Capital Markets analyst Eric Martinuzzi downgraded Alteva (NYSE: ALTV <http://www.benzinga.com/stock/altv#NYSE> ) from Buy to Hold, and reduced its price target from $12 to $7.

Analysts at Lake Street are concerned about Alteva's average ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/m2fPni6gyS4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/m2fPni6gyS4/update-lake-street-capital-markets-downgrades-alteva> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report released Tuesday, Lake Street Capital Markets analyst Eric Martinuzzi downgraded <strong>Alteva</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/altv#NYSE"">ALTV</a>) from Buy to Hold, and reduced its price target from $12 to $7.</p> <p>  Analysts at Lake Street are concerned about Alteva&#39;s average ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/m2fPni6gyS4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/m2fPni6gyS4/update-lake-street-capital-markets-downgrades-alteva"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/13/2014 9:51:34 AM"|"Stifel Downgrades HomeAway, Waiting for 'Significant' Traction"|"In Wednesday's morning summary, Stifel analyst Scot Devitt downgraded shares of HomeAway (NASDAQ: AWAY <http://www.benzinga.com/stock/away#NASDAQ> ) from Buy to Hold with a $38 fair value.

Devitt noted the company has showed positive results for its two-pronged transition ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/i33bG6pTedM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/i33bG6pTedM/stifel-downgrades-homeaway-waiting-for-significant-tract> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In Wednesday&#39;s morning summary, Stifel analyst Scot Devitt downgraded shares of <strong>HomeAway </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/away#NASDAQ"">AWAY</a>) from Buy to Hold with a $38 fair value.</p> <p>  Devitt noted the company has showed positive results for its two-pronged transition ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/i33bG6pTedM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/i33bG6pTedM/stifel-downgrades-homeaway-waiting-for-significant-tract"">View article...</A></p></body></html>"
|"Lisa Levin"||"8/13/2014 9:15:10 AM"|"Benzinga's Top Downgrades"|"Analysts at Deutsche Bank downgraded King Digital Entertainment (NYSE: KING <http://www.benzinga.com/stock/king#NYSE> ) from Buy to Hold. The target price for King Digital Entertainment has been lowered from $27.00 to $12.00. King Digital Entertainment's shares closed at $18.20 yesterday.

B Riley ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/_Uod8SlFuxM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/_Uod8SlFuxM/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank downgraded King Digital Entertainment (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/king#NYSE"">KING</a>) from Buy to Hold. The target price for King Digital Entertainment has been lowered from $27.00 to $12.00. King Digital Entertainment&#039;s shares closed at $18.20 yesterday.</p> <p>B Riley ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/_Uod8SlFuxM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/_Uod8SlFuxM/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 8:51:08 AM"|"BGC Partners Downgrades Intrepid Potash To Sell"|"Analysts at BGC Partners downgraded Intrepid Potash (NYSE: IPI <http://www.benzinga.com/stock/ipi#NYSE> ) from Hold to Sell.

The target price for Intrepid Potash ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/kKikuYSTvaU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/kKikuYSTvaU/bgc-partners-downgrades-intrepid-potash-to-sell> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at BGC Partners downgraded Intrepid Potash (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ipi#NYSE"">IPI</a>) from Hold to Sell.</p> <p>The target price for Intrepid Potash ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/kKikuYSTvaU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/kKikuYSTvaU/bgc-partners-downgrades-intrepid-potash-to-sell"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 8:40:51 AM"|"Summit Downgrades Cree To Hold"|"Analysts at Summit downgraded Cree (NASDAQ: CREE <http://www.benzinga.com/stock/cree#NASDAQ> ) from Buy to Hold.

Cree shares have dropped ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/wmeWYfi3KvE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/wmeWYfi3KvE/summit-downgrades-cree-to-hold> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Summit downgraded Cree (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/cree#NASDAQ"">CREE</a>) from Buy to Hold.</p> <p>Cree shares have dropped ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/wmeWYfi3KvE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/wmeWYfi3KvE/summit-downgrades-cree-to-hold"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/13/2014 7:55:09 AM"|"UPDATE: Deutsche Bank Downgrades King Digital"|"Deutsche Bank is one of five analysts to downgrade King Digital (NYSE: KING <http://www.benzinga.com/stock/king#NYSE> ) Wednesday. The stock was cut from Buy to Hold and the price target reduced from $27 to $12.

“We downgrade our rating on King shares to Hold from Buy given a crushing disappointment of new games to hit our estimates and deteriorating ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/OfSWEWZCLFQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/OfSWEWZCLFQ/update-deutsche-bank-downgrades-king-digital> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Deutsche Bank is one of five analysts to downgrade <strong>King Digital </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/king#NYSE"">KING</a>) Wednesday. The stock was cut from Buy to Hold and the price target reduced from $27 to $12.</p> <p>  &ldquo;We downgrade our rating on King shares to Hold from Buy given a crushing disappointment of new games to hit our estimates and deteriorating ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/OfSWEWZCLFQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/OfSWEWZCLFQ/update-deutsche-bank-downgrades-king-digital"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 7:26:54 AM"|"B Riley Downgrades JDS Uniphase To Neutral"|"Analysts at B Riley downgraded JDS Uniphase (NASDAQ: JDSU <http://www.benzinga.com/stock/jdsu#NASDAQ> ) from Buy to Neutral.

The target price for JDS Uniphase has ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/OxHXbVJsvPc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/OxHXbVJsvPc/b-riley-downgrades-jds-uniphase-to-neutral> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at B Riley downgraded JDS Uniphase (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/jdsu#NASDAQ"">JDSU</a>) from Buy to Neutral.</p> <p>The target price for JDS Uniphase has ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/OxHXbVJsvPc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/OxHXbVJsvPc/b-riley-downgrades-jds-uniphase-to-neutral"">View article...</A></p></body></html>"
|"Monica Gerson"||"8/13/2014 7:19:07 AM"|"Deutsche Bank Downgrades King Digital Entertainment To Hold"|"Analysts at Deutsche Bank downgraded King Digital Entertainment plc (NYSE: KING <http://www.benzinga.com/stock/king#NYSE> ) from Buy ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ER-RtAkjMf0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ER-RtAkjMf0/deutsche-bank-downgrades-king-digital-entertainment-to-hold> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank downgraded King Digital Entertainment plc (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/king#NYSE"">KING</a>) from Buy ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/ER-RtAkjMf0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/ER-RtAkjMf0/deutsche-bank-downgrades-king-digital-entertainment-to-hold"">View article...</A></p></body></html>"
|"Tim Biggam"||"8/13/2014 10:56:03 AM"|"King Digital Getting Crushed; Analysts Respond"|"King Digital (NASDAQ: KING <http://www.benzinga.com/stock/king#NASDAQ> ) shares are falling sharply Wednesday, trading at new all-time lows.

Following an earnings report that met expectations on EPS but fell short revenue, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cGwxZkNz2TQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cGwxZkNz2TQ/king-digital-getting-crushed-analysts-respond> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>King Digital</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/king#NASDAQ"">KING</a>) shares are falling sharply Wednesday, trading at new all-time lows.</p> <p>  Following an earnings report that met expectations on EPS but fell short revenue, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cGwxZkNz2TQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cGwxZkNz2TQ/king-digital-getting-crushed-analysts-respond"">View article...</A></p></body></html>"
|"Paul Quintaro"||"8/13/2014 10:55:23 AM"|"UPDATE: Summit Downgrades Cree, Inc. to Hold"|"In a report published Wednesday morning, Summit Research's Srini Sundararajan downgraded Cree, Inc. (Nasdaq: CREE <http://www.benzinga.com/stock/cree#Nasdaq> ) from Buy to Hold with a price target of $40.

Sundararajan cited the company's inability to create impressive gross margins. He pointed out gross margins are the means by which the market ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/adIh4HSQIqM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/adIh4HSQIqM/update-summit-downgrades-cree-inc-to-hold> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday morning, Summit Research&#039;s Srini Sundararajan downgraded <b>Cree, Inc.</b> (Nasdaq: <a class=""ticker"" href=""http://www.benzinga.com/stock/cree#Nasdaq"">CREE</a>) from Buy to Hold with a price target of $40.</p> <p>Sundararajan cited the company&#039;s inability to create impressive gross margins. He pointed out gross margins are the means by which the market ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/adIh4HSQIqM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/adIh4HSQIqM/update-summit-downgrades-cree-inc-to-hold"">View article...</A></p></body></html>"
